product	index	patch	flh.mean	flh.stdev	flh.cvar	flh.min	flh.max	flh.p10	flh.p50	flh.p90	flh.skewness	flh.count	mci.mean	mci.stdev	mci.cvar	mci.min	mci.max	mci.p10	mci.p50	mci.p90	mci.skewness	mci.count	red.mean	red.stdev	red.cvar	red.min	red.max	red.p10	red.p50	red.p90	red.skewness	red.count	green.mean	green.stdev	green.cvar	green.min	green.max	green.p10	green.p50	green.p90	green.skewness	green.count	blue.mean	blue.stdev	blue.cvar	blue.min	blue.max	blue.p10	blue.p50	blue.p90	blue.skewness	blue.count	coast_dist.mean	coast_dist.stdev	coast_dist.cvar	coast_dist.min	coast_dist.max	coast_dist.p10	coast_dist.p50	coast_dist.p90	coast_dist.skewness	coast_dist.count	flh_hg_pixels	valid_pixels	fractal_index	clumpiness	index	patch	flag	ab_cyano	ab_coco	ab_float	ab_case_1	ab_coastal	ab_susp_mat
MER_RR__1PRACR20110507_100153_000026323102_00166_48025_0000.N1.fex	56	x02y60	1.6157846933908664E-4	1.0858635219319568E-4	0.6720347867964862	-3.7522680941037834E-4	0.001371696824207902	4.785625810654892E-5	1.4339114432004862E-4	2.935173940841196E-4	0.2222222222222222	18068	-0.0013296406330471327	2.675007372425342E-4	-0.20118273358531752	-0.0033246129751205444	-5.320701748132706E-4	-0.0017047199835360516	-0.0012465684303606395	-0.0011102138014393859	-0.5412844036697247	18068	-1.746863119860043	0.060497367322990395	-0.03463200215013835	-1.8562111854553223	-1.459984302520752	-1.7958484962582588	-1.7718581967055798	-1.6495850570499897	0.671957671957672	18068	-1.718355991340508	0.059063884034468224	-0.03437232117914743	-1.829604983329773	-1.435081124305725	-1.7671900759451091	-1.7425323347561061	-1.6246375096961856	0.654054054054054	18068	-0.8875411218619881	0.03731153324700324	-0.04203921635622552	-1.0372049808502197	-0.7059276103973389	-0.9343278286978602	-0.8929181573912501	-0.836626885458827	0.152317880794702	18068	300.0	0.0	0.0	300.0	300.0	300.0	300.0	300.0	NaN	18068	0.0035	0.36175	1.1960217801977997	0.8391370210536472	56	x02y60	0	0	0	0	0	0	0
MER_RR__1PRACR20110507_100153_000026323102_00166_48025_0000.N1.fex	57	x03y60	3.06501508749099E-5	1.0352779200599735E-4	3.3777253635232447	-0.004501663148403168	9.902040474116802E-4	-1.0387887050455902E-4	2.483676689735148E-5	1.5355240429926198E-4	0.0	25630	-0.0010374968851028924	2.022822992364882E-4	-0.19497147619525346	-0.0024209674447774887	6.048597279004753E-4	-0.0013040117111131622	-0.001020340413674603	-8.134967592923203E-4	-0.1566265060240964	25630	-1.8030114296307762	0.054797987003838027	-0.03039247899557667	-1.9063106775283813	-1.5099644660949707	-1.8482521504629403	-1.8211581711657345	-1.7305868689436466	0.5394736842105263	25630	-1.7753786910850016	0.05461957513844577	-0.03076502799809187	-1.8827974796295166	-1.4832390546798706	-1.8211468632798642	-1.793833299074322	-1.702527955872938	0.5394736842105263	25630	-0.9603391859641137	0.03619354895461303	-0.03768829751363028	-1.092111587524414	-0.7460927367210388	-0.9880356050562114	-0.9745192436967045	-0.9096407091710716	0.6551724137931034	25630	300.0	0.0	0.0	300.0	300.0	300.0	300.0	300.0	NaN	25630	0.0031	0.577	1.097273829545899	0.8747771723541538	57	x03y60	0	0	0	0	0	0	0
MER_RR__1PRACR20110507_100153_000026323102_00166_48025_0000.N1.fex	58	x04y60	8.752269773080016E-5	1.3206870167300244E-4	1.5089651610056127	-6.335127982310951E-4	6.835141102783382E-4	-8.04643893843604E-5	8.159165599863627E-5	2.539369741043629E-4	0.03076923076923077	15632	-0.0010936209591250858	2.410702373472305E-4	-0.22043308089129027	-0.0023067507427185774	-5.570848588831723E-4	-0.0014387524331596069	-0.0010355091239944159	-8.543913664880165E-4	-0.38011695906432746	15632	-1.7834139431816218	0.0612197195738979	-0.034327263060802096	-1.8773646354675293	-1.528660535812378	-1.8317334349267185	-1.8092583660036325	-1.6880292063578963	0.6872037914691943	15632	-1.754701762163702	0.06076065100641222	-0.03462733799930136	-1.8527755737304688	-1.4987578392028809	-1.804374711588025	-1.779482839629054	-1.6598635660484433	0.6555023923444976	15632	-0.933478828046768	0.03842101909592281	-0.04115896144780896	-1.047043800354004	-0.7503584623336792	-0.9705546116456389	-0.9456376789603382	-0.8766815164126456	0.4691358024691358	15632	300.0	0.0	0.0	300.0	300.0	300.0	300.0	300.0	NaN	15632	0.00135	0.333125	1.1458333333333335	0.8901277109377027	58	x04y60	0	0	0	0	0	0	0
MER_RR__1PRACR20110507_100153_000026323102_00166_48025_0000.N1.fex	59	x00y61	3.7966795703323297E-4	2.315506100014556E-4	0.609876619061607	-4.133207257837057E-4	0.0015356384683400393	1.4243716941564344E-4	3.1753897201269865E-4	7.096147473930614E-4	0.3825503355704698	14203	-0.002119033082176224	5.722217283433988E-4	-0.27003907261123705	-0.004611473064869642	-2.6394622182124294E-5	-0.0029905761935289377	-0.0019249036648574247	-0.0015935601055225845	-0.5256410256410257	14203	-1.5460759212809103	0.07151274211312303	-0.04625435344331302	-1.6876112222671509	-1.2966609001159668	-1.6280523841269314	-1.5623849472030997	-1.4371586721390486	0.312	14203	-1.5121544508634208	0.06976675908552733	-0.046137323502696045	-1.6547507047653198	-1.2613674402236938	-1.592516242992133	-1.5272084744647145	-1.40658118436113	0.2975206611570248	14203	-0.6679516948252295	0.046509718072014164	-0.0696303616449143	-0.8055883646011353	-0.5001567006111145	-0.724458078853786	-0.6654000031994656	-0.6057453813264146	0.005025125628140704	14203	300.0	0.0	0.0	300.0	300.0	300.0	300.0	300.0	NaN	14203	0.02575	0.254575	1.280861581920904	0.804895430368591	59	x00y61	0	0	0	0	0	0	0
MER_RR__1PRACR20110507_100153_000026323102_00166_48025_0000.N1.fex	60	x01y61	2.794410056552645E-4	2.1240200245371246E-4	0.7600960422957558	-4.5934843365103006E-4	0.0016325907781720161	8.815128194328281E-5	2.1072584513603942E-4	5.907069910335849E-4	0.5121951219512195	18918	-0.0017171205943053037	5.4142517981815E-4	-0.3153099331600496	-0.004469617735594511	-4.0915573481470346E-4	-0.002534553813347884	-0.001519438313152932	-0.001257728848258921	-0.5900621118012422	18918	-1.679273046106534	0.07706642040790732	-0.045892727562434885	-1.8317347764968872	-1.3524619340896606	-1.7615287937223911	-1.698811449110508	-1.5621438026428223	0.37089201877934275	18918	-1.6497278996572011	0.07587270018161495	-0.045991039005511526	-1.8064388036727905	-1.3224951028823853	-1.7308226004242897	-1.6684392327442765	-1.5351656745187938	0.36231884057971014	18918	-0.8116756452731723	0.0510534684147704	-0.06289885462509866	-0.9901515245437622	-0.566267192363739	-0.8717619552044198	-0.8179485145956278	-0.7434375968296081	0.16129032258064516	18918	300.0	0.0	0.0	300.0	300.0	300.0	300.0	300.0	NaN	18918	0.0115	0.36065	1.234857324705633	0.8140052860308936	60	x01y61	0	0	0	0	0	0	0
MER_RR__1PRACR20110507_100153_000026323102_00166_48025_0000.N1.fex	61	x02y61	2.2627508487291887E-4	1.5343159102515158E-4	0.6780754987290014	-0.004129746463149786	0.004578308202326298	7.12095961716841E-5	1.9026503105123993E-4	4.113679815418436E-4	0.3	23195	-0.0015093153720182725	3.7120513722285E-4	-0.24594272615568114	-0.00436744187027216	-7.770276861265302E-4	-0.0020322701450368186	-0.0013801050686197414	-0.0012188169314413244	-0.603448275862069	23195	-1.7457456583965443	0.06337733807487571	-0.036303878385747994	-1.871597409248352	-1.408327341079712	-1.800116285448894	-1.7693522574845701	-1.6453913212753832	0.6023391812865497	23195	-1.7165766543523908	0.062081719194380686	-0.03616600460979828	-1.8446141481399536	-1.3801347017288208	-1.7702248618006706	-1.7393805235624313	-1.6187247298657894	0.592814371257485	23195	-0.8970700014277412	0.03980697375953615	-0.044374434209349264	-1.0438162088394165	-0.6759087443351746	-0.9381865266477689	-0.9044137711171061	-0.843335383455269	0.2878787878787879	23195	300.0	0.0	0.0	300.0	300.0	300.0	300.0	300.0	NaN	23195	0.0081	0.4403	1.237377673854681	0.7600057222241138	61	x02y61	0	0	0	0	0	0	0
MER_RR__1PRACR20110507_100153_000026323102_00166_48025_0000.N1.fex	62	x03y61	1.348316176021844E-4	1.5114546738803156E-4	1.1209942450885708	-6.701935781165957E-4	0.0013021138729527593	-5.3847499657422304E-5	1.2335199789959006E-4	3.2366447339882143E-4	0.061224489795918366	24409	-0.0013410195716604591	3.488386620828291E-4	-0.26012943394323085	-0.0034721989650279284	6.315083592198789E-4	-0.0017970528111845852	-0.0013081345557566237	-9.394421008437348E-4	-0.14018691588785046	24409	-1.768987665495202	0.06406070344770787	-0.036213199615371554	-1.9285402297973633	-1.437994360923767	-1.8346466845832765	-1.7838675223756582	-1.676560613559559	0.3575757575757576	24409	-1.741323999679925	0.0640338552187683	-0.036773084865618595	-1.9066416025161743	-1.406335473060608	-1.807948401197791	-1.7551817391067743	-1.6496484149247408	0.3333333333333333	24409	-0.9325469118485399	0.04134876867603462	-0.044339612464182714	-1.1056972742080688	-0.6812470555305481	-0.9780306068714708	-0.9374093945370987	-0.8768920782022178	0.19672131147540983	24409	300.0	0.0	0.0	300.0	300.0	300.0	300.0	300.0	NaN	24409	0.0031	0.50295	1.173255527245829	0.8048817096259828	62	x03y61	0	0	0	0	0	0	0
MER_RR__1PRACR20110507_100153_000026323102_00166_48025_0000.N1.fex	63	x04y61	1.4387671490399546E-4	1.3666110983075744E-4	0.9498486945712322	-0.0023138346150517464	0.0018963386537507176	-4.4288087337918114E-5	1.4484078997156757E-4	2.846316992872744E-4	-0.15	31016	-0.0011736907295179949	2.739300929234524E-4	-0.23339205638605373	-0.003426541341468692	4.77493362268433E-4	-0.0014897741251616026	-0.0011161458039055105	-9.255191093870963E-4	-0.32432432432432434	31016	-1.8063642427897966	0.05448889301295996	-0.03016495329247986	-1.9038770198822021	-1.4820992946624756	-1.8437407426536083	-1.8289126195013523	-1.7382963113486767	0.71875	31016	-1.7772655202720058	0.05422431480820282	-0.030509968369781874	-1.8778830766677856	-1.4544740915298462	-1.8158602761104703	-1.7993208626285195	-1.709181059151888	0.689922480620155	31016	-0.9513433828627084	0.034089926264717865	-0.035833461270458535	-1.069630742073059	-0.7389712333679199	-0.9792160326614976	-0.9637163681909442	-0.9068842651322484	0.5714285714285714	31016	300.0	0.0	0.0	300.0	300.0	300.0	300.0	300.0	NaN	31016	0.0098	0.706275	1.088265668366359	0.8359480258223657	63	x04y61	0	0	0	0	0	0	0
MER_RR__1PRACR20110507_100153_000026323102_00166_48025_0000.N1.fex	64	x00y62	1.6119599715011372E-4	1.7326310941692078E-4	1.0748598754320777	-0.004460534546524286	0.009799396619200706	-4.306057235226035E-6	1.349510830550571E-4	3.299110794614535E-4	0.16666666666666666	28513	-0.0015657579327930052	3.85093487079469E-4	-0.24594701327333385	-0.00755052687600255	0.010568809695541859	-0.0019944021851188154	-0.001498951575740648	-0.0012512262710515643	-0.3333333333333333	28513	-1.5790965296086412	0.051229720068156535	-0.032442424581132584	-1.6929619312286377	-1.307286262512207	-1.634206653572619	-1.5882570133544505	-1.5189559166319668	0.20261437908496732	28513	-1.5450189369444614	0.05039400988492936	-0.032617082341134356	-1.662358283996582	-1.2750133275985718	-1.6003225683234632	-1.5534175150096416	-1.4860860675107688	0.17880794701986755	28513	-0.6833213392617836	0.03617013214749595	-0.052932829796551985	-0.8289120197296143	-0.527672529220581	-0.7294794535264373	-0.6859409334138036	-0.6353421127423644	0.075	28513	300.0	0.0	0.0	300.0	300.0	300.0	300.0	300.0	NaN	28513	0.0329	0.62255	1.126276271008035	0.8222683128072448	64	x00y62	0	0	0	0	0	0	0
MER_RR__1PRACR20110507_100153_000026323102_00166_48025_0000.N1.fex	65	x01y62	1.8071499621048005E-4	2.020413370126725E-4	1.1180109080563159	-2.895552315749228E-4	0.0013910488924011588	-2.3678407274019264E-5	1.4044308920801996E-4	4.424266427349721E-4	0.29577464788732394	17175	-0.001600040289742151	4.8628143425170667E-4	-0.3039182434150278	-0.004475046414881945	-8.323495858348906E-4	-0.0022766219614140937	-0.0014513234610831205	-0.0011809670558022844	-0.5064935064935064	17175	-1.635261769051809	0.06811461124520482	-0.04165364379838735	-1.7828569412231445	-1.3569436073303223	-1.700502605177462	-1.6572457822039723	-1.5299708992242813	0.4926829268292683	17175	-1.6018541855999442	0.06643571906284043	-0.04147426130297758	-1.7527985572814941	-1.3259403705596924	-1.6660929881036282	-1.6227402035146952	-1.4993515089154243	0.48	17175	-0.7651622817193536	0.042916875254491525	-0.05608859228927934	-0.9244680404663086	-0.5634843707084656	-0.8123656898969784	-0.7665376849472523	-0.7080188478576019	0.12162162162162163	17175	300.0	0.0	0.0	300.0	300.0	300.0	300.0	300.0	NaN	17175	0.0214	0.3381	1.2092615330643746	0.8341579544978915	65	x01y62	0	0	0	0	0	0	0
MER_RR__1PRACR20110507_100153_000026323102_00166_48025_0000.N1.fex	66	x03y62	2.906286114366158E-4	1.7833436934298902E-4	0.6136160113811869	-4.900583880953491E-4	0.001331798266619444	9.706338539672288E-5	2.5718750544001523E-4	5.276193526242423E-4	0.256198347107438	18760	-0.0017353279400150962	4.308121818016317E-4	-0.24825980834370934	-0.003843081882223487	-9.286397253163159E-4	-0.0023517071847436455	-0.001611712105841434	-0.0013214063441182589	-0.43646408839779005	18760	-1.7293529241705319	0.06984023669430148	-0.04038518437628901	-1.9343780279159546	-1.460950493812561	-1.795678555034101	-1.7494453974068165	-1.6218418823555112	0.46808510638297873	18760	-1.700039593878582	0.06894268914838701	-0.04055357851466073	-1.9116015434265137	-1.4328922033309937	-1.76574479136616	-1.7199308115523309	-1.5946436014492065	0.4644808743169399	18760	-0.9149471973940837	0.04580523838950495	-0.0500632588634247	-1.1294912099838257	-0.7116216421127319	-0.9572832435369492	-0.9230048805475235	-0.8528158515691757	0.34375	18760	300.0	0.0	0.0	300.0	300.0	300.0	300.0	300.0	NaN	18760	0.01535	0.33225	1.2873612526140812	0.7615063320828367	66	x03y62	0	0	0	0	0	0	0
MER_RR__1PRACR20110507_100153_000026323102_00166_48025_0000.N1.fex	67	x04y62	2.659445361801804E-4	1.680763977560153E-4	0.6319979352466999	-0.00148499826900661	0.0015571762342005968	7.768121213302948E-5	2.3810838320059702E-4	4.7577826626366004E-4	0.19402985074626866	30668	-0.0014923034851652324	3.698099304250469E-4	-0.24781147675474366	-0.005204217974096537	-2.3054004122968763E-4	-0.002008241333641081	-0.0013962458067453554	-0.0011533904389295913	-0.4318181818181818	30668	-1.7660859396074582	0.0605569174087054	-0.03428877159973607	-1.8820562362670898	-1.3749690055847168	-1.8156991181895137	-1.7899485947564244	-1.6740712393075228	0.6363636363636364	30668	-1.7339270489342213	0.059325875644095104	-0.034214747200904706	-1.8549360036849976	-1.3434802293777466	-1.7820135983638465	-1.7570401718840003	-1.6431613471359015	0.6402877697841727	30668	-0.9280076226790696	0.0348130562270697	-0.03751376106865127	-1.0740762948989868	-0.6797935962677002	-0.9593338689301163	-0.938541617244482	-0.878475112374872	0.4857142857142857	30668	300.0	0.0	0.0	300.0	300.0	300.0	300.0	300.0	NaN	30668	0.01925	0.629975	1.177094899092156	0.6828994857779875	67	x04y62	0	0	0	0	0	0	0
MER_RR__1PRACR20110507_100153_000026323102_00166_48025_0000.N1.fex	68	x00y63	2.0001306517832007E-4	1.5714471889245114E-4	0.7856722697207306	-2.4182423658203334E-4	0.0010524592362344265	3.371658087303331E-5	1.702230408966443E-4	4.0784539723404123E-4	0.2702702702702703	24248	-0.0016724837200582808	3.676477565411517E-4	-0.21982142614120054	-0.0038585406728088856	-5.272194975987077E-4	-0.0021863735985334642	-0.0015552443915112235	-0.0013665562780715845	-0.5396825396825397	24248	-1.5409441180293664	0.05419299233515511	-0.03516869411491685	-1.655014991760254	-1.2954720258712769	-1.5946230092085898	-1.555297997314483	-1.4583899322897196	0.422680412371134	24248	-1.5035142378813293	0.05264340742728936	-0.03501357426549654	-1.6219509840011597	-1.259932041168213	-1.5569007052108645	-1.5165978150907904	-1.4246789428871125	0.39037433155080214	24248	-0.6592973341218338	0.03438337287811924	-0.05215154240524416	-0.7945245504379272	-0.5011560916900635	-0.7028469070792198	-0.6615919675678015	-0.6157531458884478	0.05263157894736842	24248	300.0	0.0	0.0	300.0	300.0	300.0	300.0	300.0	NaN	24248	0.02315	0.46125	1.2374772689700777	0.742675650998615	68	x00y63	0	0	0	0	0	0	0
MER_RR__1PRACR20110507_100153_000026323102_00166_48025_0000.N1.fex	69	x01y63	2.1322373369607974E-4	1.4680140390770492E-4	0.6884852889638897	-2.9867756529711187E-4	0.001208085217513144	6.918444222492326E-5	1.869002846319745E-4	3.7818852854343277E-4	0.23809523809523808	27431	-0.0015706702386430055	3.7345067870406896E-4	-0.23776517152748436	-0.003929235972464085	-9.810560150071979E-4	-0.0020463163511976745	-0.0014589836252980604	-0.001274722377957005	-0.5223880597014925	27431	-1.6548627250015755	0.06649973131095761	-0.04018443965549729	-1.7636749744415283	-1.2974344491958618	-1.713590543018654	-1.6798973800614476	-1.555141614517197	0.5747126436781609	27431	-1.6190372776774031	0.06526664224134915	-0.040312007105221	-1.7338981628417969	-1.264285922050476	-1.6779482669662684	-1.6430942334700376	-1.5211051162332296	0.5555555555555556	27431	-0.7880302049342645	0.04712972423882525	-0.059807002249053	-0.9039620161056519	-0.5281253457069397	-0.8371629203902557	-0.8019282325403765	-0.7182458488969132	0.4074074074074074	27431	300.0	0.0	0.0	300.0	300.0	300.0	300.0	300.0	NaN	27431	0.0172	0.583325	1.1461245700065872	0.7847660222497508	69	x01y63	0	0	0	0	0	0	0
MER_RR__1PRACR20110507_100153_000026323102_00166_48025_0000.N1.fex	70	x02y63	2.3715792818952255E-4	1.8101197411260033E-4	0.7632549984495829	-1.6504150698892772E-4	0.0018800339894369245	7.062148966952009E-5	1.8645584395926562E-4	4.860274498810213E-4	0.4423076923076923	19788	-0.0015039456011635003	4.8123673921431174E-4	-0.31998280977849974	-0.005977462977170944	-6.522187031805515E-4	-0.002222749729298812	-0.001328275105151988	-0.0011306586184218759	-0.638095238095238	19788	-1.7076091663582413	0.07370868709713974	-0.043164846236059796	-1.824458122253418	-1.279057264328003	-1.7775877360254526	-1.733913057949394	-1.5911714271642268	0.5314285714285715	19788	-1.6726144960077436	0.07166069346063929	-0.0428435205073743	-1.792453646659851	-1.2462352514266968	-1.7412456721067429	-1.6985723599791527	-1.5588172627612948	0.5321637426900585	19788	-0.8584174775965179	0.04738902413145655	-0.055205101676332385	-0.9950700998306274	-0.5647508502006531	-0.9135447732405737	-0.8681595398811623	-0.7916770169977099	0.25517241379310346	19788	300.0	0.0	0.0	300.0	300.0	300.0	300.0	300.0	NaN	19788	0.0106	0.39135	1.2043305885940836	0.8114767122803249	70	x02y63	0	0	0	0	0	0	0
MER_RR__1PRACR20110507_100153_000026323102_00166_48025_0000.N1.fex	71	x04y63	4.698273493246659E-4	2.2510724116360815E-4	0.4791275805616241	-8.945982553996146E-4	0.001630275510251522	2.1989680521983246E-4	4.2701535630840226E-4	7.77144335529556E-4	0.25663716814159293	20321	-0.002006722896135852	5.268737508544464E-4	-0.2625543127399379	-0.004367125686258078	0.0018802924314513803	-0.0027808671798084106	-0.0019145259955166694	-0.0014386484435817692	-0.2909090909090909	20321	-1.701807939151537	0.07366315912873939	-0.0432852365029307	-1.8620481491088867	-1.4552700519561768	-1.7833937904797494	-1.72062920127064	-1.5887441150844097	0.3551020408163265	20321	-1.669060264361856	0.07242222227007826	-0.04339101697910709	-1.8349006175994873	-1.421478271484375	-1.7485018069855869	-1.687941893003881	-1.5587474098429084	0.3617021276595745	20321	-0.8948461777358708	0.045628377568288706	-0.05099019105578244	-1.050257682800293	-0.7037928104400635	-0.9426640993915498	-0.9061228823848069	-0.8289803131483495	0.35714285714285715	20321	300.0	0.0	0.0	300.0	300.0	300.0	300.0	300.0	NaN	20321	0.0125	0.357225	1.2929038004750595	0.7291253138572669	71	x04y63	0	0	0	0	0	0	0
MER_RR__1PRACR20110507_100153_000026323102_00166_48025_0000.N1.fex	72	x00y64	1.7398775810217702E-4	1.5795442088749906E-4	0.9078479003950258	-3.841865109279752E-4	8.790291612967849E-4	-2.6439885004947428E-5	1.6847034567035735E-4	3.7571666689473204E-4	0.03067484662576687	27280	-0.0015874939436027928	3.0931389772590135E-4	-0.1948441434831041	-0.0029709956143051386	-8.797805639915168E-4	-0.00203566700781721	-0.0015373696716096674	-0.0012351237463690268	-0.24489795918367346	27280	-1.5391219658935487	0.06330409161332154	-0.04113000335003983	-1.6559573411941528	-1.3176504373550415	-1.6116867111995816	-1.5482541667297482	-1.4445155262947083	0.24110671936758893	27280	-1.498512179362984	0.06237231720094008	-0.04162282967059666	-1.6190989017486572	-1.2801477909088135	-1.5707718878984451	-1.5065565407276154	-1.4065924435853958	0.21774193548387097	27280	-0.6643482866590479	0.04393473648002901	-0.06613208367101109	-0.7839218378067017	-0.5183961391448975	-0.7201334375422448	-0.665679925121367	-0.605521759018302	0.049773755656108594	27280	300.0	0.0	0.0	300.0	300.0	300.0	300.0	300.0	NaN	27280	0.02205	0.513675	1.2448732083792722	0.6735950691151169	72	x00y64	0	0	0	0	0	0	0
MER_RR__1PRACR20110507_100153_000026323102_00166_48025_0000.N1.fex	73	x01y64	1.2905307272019004E-4	1.783819487695183E-4	1.382237129341988	-3.851080546155572E-4	0.0012871015351265669	-9.443099702366453E-5	1.309253734689264E-4	3.203553660569014E-4	-0.08661417322834646	33522	-0.001401056520127969	3.2191941981640705E-4	-0.22976904585334196	-0.0041459547355771065	-8.542501018382609E-4	-0.0017543255876262265	-0.0013300042871833284	-0.0011435600794129641	-0.3894736842105263	33522	-1.6492488067927134	0.050093498902127026	-0.030373524416575825	-1.7881535291671753	-1.3191591501235962	-1.7002170830965042	-1.6571648647077382	-1.5957925533875823	0.17543859649122806	33522	-1.6100005027922315	0.048945898799231446	-0.03040116988432261	-1.7565150260925293	-1.2834585905075073	-1.6613493759650737	-1.617000335128978	-1.5578682806808501	0.14285714285714285	33522	-0.7806262543908323	0.037439539998336456	-0.04796090291320356	-0.944040060043335	-0.5599811673164368	-0.8292724612401798	-0.7805149846244603	-0.7377584282075986	-0.06557377049180328	33522	300.0	0.0	0.0	300.0	300.0	300.0	300.0	300.0	NaN	33522	0.0163	0.744225	1.1106032087478712	0.710935442020037	73	x01y64	0	0	0	0	0	0	0
MER_RR__1PRACR20110507_100153_000026323102_00166_48025_0000.N1.fex	74	x02y64	2.541169422110432E-4	1.7757511627047924E-4	0.6987929050515795	-1.5508844808209687E-4	0.001300981966778636	6.389089165281803E-5	2.2030470574918581E-4	4.904740210065484E-4	0.26666666666666666	20390	-0.0015785472779476588	4.538607937290025E-4	-0.28751802373577784	-0.003996374551206827	-7.765137706883252E-4	-0.0022355131868607714	-0.0014494143634919965	-0.0011412636247314367	-0.4367816091954023	20390	-1.6816267982483364	0.07205017614062105	-0.04284552090610829	-1.8488880395889282	-1.3334317207336426	-1.7542534810490906	-1.7039159499108791	-1.5690113664604723	0.45652173913043476	20390	-1.6447943859792613	0.07033058857202916	-0.04275950183898301	-1.8209879398345947	-1.2987079620361328	-1.7169399755075574	-1.6659360714256763	-1.5363861550576985	0.4350282485875706	20390	-0.8450428688128595	0.048016052147714955	-0.05682084769873188	-1.0263848304748535	-0.5956785082817078	-0.9002013376448303	-0.8522516103694215	-0.7799064078135416	0.20279720279720279	20390	300.0	0.0	0.0	300.0	300.0	300.0	300.0	300.0	NaN	20390	0.0107	0.355225	1.2974536464771322	0.719867919049378	74	x02y64	0	0	0	0	0	0	0
MER_RR__1PRACR20110507_100153_000026323102_00166_48025_0000.N1.fex	75	x03y64	1.9259020362244619E-4	1.746391638402921E-4	0.906791521871251	-2.3061966930981725E-4	0.0013497603358700871	1.6314706499542808E-5	1.5521529289230784E-4	4.114097077945189E-4	0.296875	19044	-0.0014837605935555187	4.433418292185717E-4	-0.2987960666593771	-0.005434493999928236	-7.135208579711616E-4	-0.0020873978074860133	-0.0013497457540552205	-0.0011100088366902128	-0.5094339622641509	19044	-1.7254765502509166	0.06577051231079115	-0.03811730289885822	-1.8381588459014893	-1.3762822151184082	-1.7813263698481023	-1.7497527720406651	-1.62165417522192	0.6045197740112994	19044	-1.6879297000373867	0.06435566009571296	-0.03812697892233753	-1.8060177564620972	-1.3433201313018799	-1.7436620218213648	-1.711128595052287	-1.5873208320699632	0.5838150289017341	19044	-0.894026911705015	0.03859312594537424	-0.043167745221195396	-1.0103516578674316	-0.6750077605247498	-0.9291355577297509	-0.9042467528488487	-0.8387498978991061	0.4492753623188406	19044	300.0	0.0	0.0	300.0	300.0	300.0	300.0	300.0	NaN	19044	0.0129	0.3828	1.1926605504587156	0.8328050941635542	75	x03y64	0	0	0	0	0	0	0
MER_RR__1PRACR20110507_100153_000026323102_00166_48025_0000.N1.fex	76	x00y65	4.223154766565365E-4	2.2426988230432574E-4	0.5310482203490767	-1.1180558067280799E-4	0.0015004482120275497	1.7474733951416965E-4	3.7942799679058226E-4	7.258106475660497E-4	0.2571428571428571	14398	-0.002173750890319729	4.984146538091101E-4	-0.2292878434362827	-0.004611705895513296	-9.917644783854485E-4	-0.002858296771591995	-0.0020664345865952782	-0.0016422227017756086	-0.3023255813953488	14398	-1.4752000674288668	0.061473200142576366	-0.041671093636619944	-1.6147973537445068	-1.2427483797073364	-1.5384982477407902	-1.491992125986144	-1.3844467194285244	0.39622641509433965	14398	-1.434302344108921	0.06010296171365263	-0.04190396952254329	-1.5742559432983398	-1.2038872241973877	-1.4968546680174768	-1.4505585781298578	-1.346392375882715	0.38461538461538464	14398	-0.6241743894049896	0.04266638940289082	-0.06835652043263687	-0.7403270602226257	-0.46482935547828674	-0.6719907154911198	-0.6321726878522895	-0.5638363431207836	0.263681592039801	14398	300.0	0.0	0.0	300.0	300.0	300.0	300.0	300.0	NaN	14398	0.02155	0.246425	1.3124302455357144	0.7918330847761537	76	x00y65	0	0	0	0	0	0	0
MER_RR__1PRACR20110507_100153_000026323102_00166_48025_0000.N1.fex	77	x01y65	2.385788482327168E-4	1.4215095527746037E-4	0.5958237971657997	-3.3598352456465364E-4	0.0010746108600869775	6.901134759118577E-5	2.370704442000715E-4	4.0512954080895724E-4	0.0	34324	-0.00153949263264843	3.233737274326297E-4	-0.21005214352752136	-0.0036809800658375025	-8.41461238451302E-4	-0.0019839238916574686	-0.0014570600467322947	-0.0012352226383427478	-0.4074074074074074	34324	-1.6256438234603756	0.07174997675341452	-0.044136345070155764	-1.7421867847442627	-1.3080552816390991	-1.7014869563281536	-1.6446767791640013	-1.5242731200996786	0.3588516746411483	34324	-1.58291176688058	0.06982135706985435	-0.044109443451450375	-1.7079763412475586	-1.2695633172988892	-1.6574560904409736	-1.6009419115725905	-1.4836321766488254	0.3497536945812808	34324	-0.774519628309984	0.056519673698893005	-0.0729738429253497	-0.8994316458702087	-0.5444257259368896	-0.8411884871311486	-0.7850254412041977	-0.6928071065340191	0.24299065420560748	34324	300.0	0.0	0.0	300.0	300.0	300.0	300.0	300.0	NaN	34324	0.014	0.727125	1.1508029197080292	0.5581308256831277	77	x01y65	0	0	0	0	0	0	0
