#
# Gaussian Grid N512
# Each record specifies the number of grid points per row in the gaussian 
# grid and also the latitude value of the row
# 
#
#reduced points	regular points	latitude
1458	2048	45.944356
1458	2048	45.768661
1458	2048	45.592965
1500	2048	45.417270
1500	2048	45.241574
1500	2048	45.065879
1500	2048	44.890184
1500	2048	44.714488
1500	2048	44.538793
1500	2048	44.363097
1500	2048	44.187402
1500	2048	44.011706
1500	2048	43.836011
1536	2048	43.660316
1536	2048	43.484620
1536	2048	43.308925
1536	2048	43.133229
1536	2048	42.957534
1536	2048	42.781838
1536	2048	42.606143
1536	2048	42.430448
1600	2048	42.254752
1600	2048	42.079057
1600	2048	41.903361
1600	2048	41.727666
1600	2048	41.551971
1600	2048	41.376275
1600	2048	41.200580
1600	2048	41.024884
1600	2048	40.849189
1600	2048	40.673493
1600	2048	40.497798
1600	2048	40.322103
1600	2048	40.146407
1600	2048	39.970712
1600	2048	39.795016
1600	2048	39.619321
1620	2048	39.443625
1620	2048	39.267930
1620	2048	39.092235
1620	2048	38.916539
1728	2048	38.740844
1728	2048	38.565148
1728	2048	38.389453
1728	2048	38.213757
1728	2048	38.038062
1728	2048	37.862367
1728	2048	37.686671
1728	2048	37.510976
1728	2048	37.335280
1728	2048	37.159585
1728	2048	36.983889
1728	2048	36.808194
1728	2048	36.632499
1728	2048	36.456803
1728	2048	36.281108
1728	2048	36.105412
1728	2048	35.929717
1728	2048	35.754021
1728	2048	35.578326
1728	2048	35.402631
1728	2048	35.226935
1728	2048	35.051240
1728	2048	34.875544
1728	2048	34.699849
1728	2048	34.524153
1728	2048	34.348458
1728	2048	34.172763
1728	2048	33.997067
1728	2048	33.821372
1728	2048	33.645676
1800	2048	33.469981
1800	2048	33.294285
1800	2048	33.118590
1800	2048	32.942895
1800	2048	32.767199
1800	2048	32.591504
1800	2048	32.415808
1800	2048	32.240113
1800	2048	32.064417
1800	2048	31.888722
1800	2048	31.713027
1800	2048	31.537331
1800	2048	31.361636
1800	2048	31.185940
1800	2048	31.010245
1800	2048	30.834549
1800	2048	30.658854
1800	2048	30.483159
1800	2048	30.307463
1800	2048	30.131768
1800	2048	29.956072
1800	2048	29.780377
1875	2048	29.604681
1875	2048	29.428986
1875	2048	29.253290
1875	2048	29.077595
1875	2048	28.901900
1875	2048	28.726204
1875	2048	28.550509
1875	2048	28.374813
1875	2048	28.199118
1875	2048	28.023422
1875	2048	27.847727
1875	2048	27.672032
1875	2048	27.496336
1875	2048	27.320641
1875	2048	27.144945
1875	2048	26.969250
1875	2048	26.793554
1875	2048	26.617859
1875	2048	26.442164
1875	2048	26.266468
1875	2048	26.090773
1875	2048	25.915077
1875	2048	25.739382
1875	2048	25.563686
1875	2048	25.387991
1875	2048	25.212295
1920	2048	25.036600
1920	2048	24.860905
1920	2048	24.685209
1920	2048	24.509514
1920	2048	24.333818
1920	2048	24.158123
1920	2048	23.982427
1920	2048	23.806732
1920	2048	23.631037
1920	2048	23.455341
1920	2048	23.279646
1920	2048	23.103950
1920	2048	22.928255
1920	2048	22.752559
1920	2048	22.576864
1920	2048	22.401168
1920	2048	22.225473
1920	2048	22.049778
1944	2048	21.874082
1944	2048	21.698387
1944	2048	21.522691
1944	2048	21.346996
1944	2048	21.171300
1944	2048	20.995605
1944	2048	20.819910
1944	2048	20.644214
1944	2048	20.468519
1944	2048	20.292823
1944	2048	20.117128
2000	2048	19.941432
2000	2048	19.765737
2000	2048	19.590041
2000	2048	19.414346
2000	2048	19.238651
2000	2048	19.062955
2000	2048	18.887260
2000	2048	18.711564
2000	2048	18.535869
2000	2048	18.360173
2000	2048	18.184478
2000	2048	18.008783
2000	2048	17.833087
2000	2048	17.657392
2000	2048	17.481696
2000	2048	17.306001
2000	2048	17.130305
2000	2048	16.954610
2000	2048	16.778914
2000	2048	16.603219
2000	2048	16.427524
2000	2048	16.251828
2000	2048	16.076133
2000	2048	15.900437
2000	2048	15.724742
2000	2048	15.549046
2000	2048	15.373351
2000	2048	15.197656
2000	2048	15.021960
2000	2048	14.846265
2000	2048	14.670569
2000	2048	14.494874
2025	2048	14.319178
2025	2048	14.143483
2025	2048	13.967787
2025	2048	13.792092
2025	2048	13.616397
2025	2048	13.440701
2025	2048	13.265006
2025	2048	13.089310
2025	2048	12.913615
2025	2048	12.737919
2025	2048	12.562224
2025	2048	12.386529
2025	2048	12.210833
2025	2048	12.035138
2025	2048	11.859442
2025	2048	11.683747
2025	2048	11.508051
2025	2048	11.332356
2048	2048	11.156660
2048	2048	10.980965
2048	2048	10.805270
2048	2048	10.629574
2048	2048	10.453879
2048	2048	10.278183
2048	2048	10.102488
2048	2048	9.926792
2048	2048	9.751097
2048	2048	9.575401
2048	2048	9.399706
2048	2048	9.224011
2048	2048	9.048315
2048	2048	8.872620
2048	2048	8.696924
2048	2048	8.521229
2048	2048	8.345533
2048	2048	8.169838
2048	2048	7.994143
2048	2048	7.818447
2048	2048	7.642752
2048	2048	7.467056
2048	2048	7.291361
2048	2048	7.115665
2048	2048	6.939970
2048	2048	6.764274
2048	2048	6.588579
2048	2048	6.412884
2048	2048	6.237188
2048	2048	6.061493
2048	2048	5.885797
2048	2048	5.710102
2048	2048	5.534406
2048	2048	5.358711
2048	2048	5.183015
2048	2048	5.007320
2048	2048	4.831625
2048	2048	4.655929
2048	2048	4.480234
2048	2048	4.304538
2048	2048	4.128843
2048	2048	3.953147
2048	2048	3.777452
2048	2048	3.601757
2048	2048	3.426061
2048	2048	3.250366
2048	2048	3.074670
2048	2048	2.898975
2048	2048	2.723279
2048	2048	2.547584
2048	2048	2.371888
2048	2048	2.196193
2048	2048	2.020498
2048	2048	1.844802
2048	2048	1.669107
2048	2048	1.493411
2048	2048	1.317716
2048	2048	1.142020
2048	2048	0.966325
2048	2048	0.790629
2048	2048	0.614934
2048	2048	0.439239
2048	2048	0.263543
2048	2048	0.087848
2048	2048	-0.087848
2048	2048	-0.263543
2048	2048	-0.439239
2048	2048	-0.614934
2048	2048	-0.790629
2048	2048	-0.966325
2048	2048	-1.142020
2048	2048	-1.317716
2048	2048	-1.493411
2048	2048	-1.669107
2048	2048	-1.844802
2048	2048	-2.020498
2048	2048	-2.196193
2048	2048	-2.371888
2048	2048	-2.547584
2048	2048	-2.723279
2048	2048	-2.898975
2048	2048	-3.074670
2048	2048	-3.250366
2048	2048	-3.426061
2048	2048	-3.601757
2048	2048	-3.777452
2048	2048	-3.953147
2048	2048	-4.128843
2048	2048	-4.304538
2048	2048	-4.480234
2048	2048	-4.655929
2048	2048	-4.831625
2048	2048	-5.007320
2048	2048	-5.183015
2048	2048	-5.358711
2048	2048	-5.534406
2048	2048	-5.710102
2048	2048	-5.885797
2048	2048	-6.061493
2048	2048	-6.237188
2048	2048	-6.412884
2048	2048	-6.588579
2048	2048	-6.764274
2048	2048	-6.939970
2048	2048	-7.115665
2048	2048	-7.291361
2048	2048	-7.467056
2048	2048	-7.642752
2048	2048	-7.818447
2048	2048	-7.994143
2048	2048	-8.169838
2048	2048	-8.345533
2048	2048	-8.521229
2048	2048	-8.696924
2048	2048	-8.872620
2048	2048	-9.048315
2048	2048	-9.224011
2048	2048	-9.399706
2048	2048	-9.575401
2048	2048	-9.751097
2048	2048	-9.926792
2048	2048	-10.102488
2048	2048	-10.278183
2048	2048	-10.453879
2048	2048	-10.629574
2048	2048	-10.805270
2048	2048	-10.980965
2048	2048	-11.156660
2025	2048	-11.332356
2025	2048	-11.508051
2025	2048	-11.683747
2025	2048	-11.859442
2025	2048	-12.035138
2025	2048	-12.210833
2025	2048	-12.386529
2025	2048	-12.562224
2025	2048	-12.737919
2025	2048	-12.913615
2025	2048	-13.089310
2025	2048	-13.265006
2025	2048	-13.440701
2025	2048	-13.616397
2025	2048	-13.792092
2025	2048	-13.967787
2025	2048	-14.143483
2025	2048	-14.319178
2000	2048	-14.494874
2000	2048	-14.670569
2000	2048	-14.846265
2000	2048	-15.021960
2000	2048	-15.197656
2000	2048	-15.373351
2000	2048	-15.549046
2000	2048	-15.724742
2000	2048	-15.900437
2000	2048	-16.076133
2000	2048	-16.251828
2000	2048	-16.427524
2000	2048	-16.603219
2000	2048	-16.778914
2000	2048	-16.954610
2000	2048	-17.130305
2000	2048	-17.306001
2000	2048	-17.481696
2000	2048	-17.657392
2000	2048	-17.833087
2000	2048	-18.008783
2000	2048	-18.184478
2000	2048	-18.360173
2000	2048	-18.535869
2000	2048	-18.711564
2000	2048	-18.887260
2000	2048	-19.062955
2000	2048	-19.238651
2000	2048	-19.414346
2000	2048	-19.590041
2000	2048	-19.765737
2000	2048	-19.941432
1944	2048	-20.117128
1944	2048	-20.292823
1944	2048	-20.468519
1944	2048	-20.644214
1944	2048	-20.819910
1944	2048	-20.995605
1944	2048	-21.171300
1944	2048	-21.346996
1944	2048	-21.522691
1944	2048	-21.698387
1944	2048	-21.874082
1920	2048	-22.049778
1920	2048	-22.225473
1920	2048	-22.401168
1920	2048	-22.576864
1920	2048	-22.752559
1920	2048	-22.928255
1920	2048	-23.103950
1920	2048	-23.279646
1920	2048	-23.455341
1920	2048	-23.631037
1920	2048	-23.806732
1920	2048	-23.982427
1920	2048	-24.158123
1920	2048	-24.333818
1920	2048	-24.509514
1920	2048	-24.685209
1920	2048	-24.860905
1920	2048	-25.036600
1875	2048	-25.212295
1875	2048	-25.387991
1875	2048	-25.563686
1875	2048	-25.739382
1875	2048	-25.915077
1875	2048	-26.090773
1875	2048	-26.266468
1875	2048	-26.442164
1875	2048	-26.617859
1875	2048	-26.793554
1875	2048	-26.969250
1875	2048	-27.144945
1875	2048	-27.320641
1875	2048	-27.496336
1875	2048	-27.672032
1875	2048	-27.847727
1875	2048	-28.023422
1875	2048	-28.199118
1875	2048	-28.374813
1875	2048	-28.550509
1875	2048	-28.726204
1875	2048	-28.901900
1875	2048	-29.077595
1875	2048	-29.253290
1875	2048	-29.428986
1875	2048	-29.604681
1800	2048	-29.780377
1800	2048	-29.956072
1800	2048	-30.131768
1800	2048	-30.307463
1800	2048	-30.483159
1800	2048	-30.658854
1800	2048	-30.834549
1800	2048	-31.010245
1800	2048	-31.185940
1800	2048	-31.361636
1800	2048	-31.537331
1800	2048	-31.713027
1800	2048	-31.888722
1800	2048	-32.064417
1800	2048	-32.240113
1800	2048	-32.415808
1800	2048	-32.591504
1800	2048	-32.767199
1800	2048	-32.942895
1800	2048	-33.118590
1800	2048	-33.294285
1800	2048	-33.469981
1728	2048	-33.645676
1728	2048	-33.821372
1728	2048	-33.997067
1728	2048	-34.172763
1728	2048	-34.348458
1728	2048	-34.524153
1728	2048	-34.699849
1728	2048	-34.875544
1728	2048	-35.051240
1728	2048	-35.226935
1728	2048	-35.402631
1728	2048	-35.578326
1728	2048	-35.754021
1728	2048	-35.929717
1728	2048	-36.105412
1728	2048	-36.281108
1728	2048	-36.456803
1728	2048	-36.632499
1728	2048	-36.808194
1728	2048	-36.983889
1728	2048	-37.159585
1728	2048	-37.335280
1728	2048	-37.510976
1728	2048	-37.686671
1728	2048	-37.862367
1728	2048	-38.038062
1728	2048	-38.213757
1728	2048	-38.389453
1728	2048	-38.565148
1728	2048	-38.740844
1620	2048	-38.916539
1620	2048	-39.092235
1620	2048	-39.267930
1620	2048	-39.443625
1600	2048	-39.619321
1600	2048	-39.795016
1600	2048	-39.970712
1600	2048	-40.146407
1600	2048	-40.322103
1600	2048	-40.497798
1600	2048	-40.673493
1600	2048	-40.849189
1600	2048	-41.024884
1600	2048	-41.200580
1600	2048	-41.376275
1600	2048	-41.551971
1600	2048	-41.727666
1600	2048	-41.903361
1600	2048	-42.079057
1600	2048	-42.254752
1536	2048	-42.430448
1536	2048	-42.606143
1536	2048	-42.781838
1536	2048	-42.957534
1536	2048	-43.133229
1536	2048	-43.308925
1536	2048	-43.484620
1536	2048	-43.660316
1500	2048	-43.836011
1500	2048	-44.011706
1500	2048	-44.187402
1500	2048	-44.363097
1500	2048	-44.538793
1500	2048	-44.714488
1500	2048	-44.890184
1500	2048	-45.065879
1500	2048	-45.241574
1500	2048	-45.417270
1458	2048	-45.592965
1458	2048	-45.768661
1458	2048	-45.944356
1458	2048	-46.120051
1440	2048	-46.295747
1440	2048	-46.471442
1440	2048	-46.647138
1440	2048	-46.822833
1440	2048	-46.998529
1440	2048	-47.174224
1440	2048	-47.349919
1440	2048	-47.525615
1440	2048	-47.701310
1440	2048	-47.877006
1440	2048	-48.052701
1440	2048	-48.228396
1440	2048	-48.404092
1440	2048	-48.579787
1440	2048	-48.755483
1440	2048	-48.931178
1440	2048	-49.106874
1440	2048	-49.282569
1440	2048	-49.458264
1350	2048	-49.633960
1350	2048	-49.809655
1350	2048	-49.985351
1350	2048	-50.161046
1350	2048	-50.336741
1350	2048	-50.512437
1350	2048	-50.688132
1350	2048	-50.863828
1350	2048	-51.039523
1350	2048	-51.215218
1350	2048	-51.390914
1296	2048	-51.566609
1296	2048	-51.742305
1296	2048	-51.918000
1280	2048	-52.093695
1280	2048	-52.269391
1280	2048	-52.445086
1280	2048	-52.620782
1280	2048	-52.796477
1280	2048	-52.972173
1280	2048	-53.147868
1280	2048	-53.323563
1280	2048	-53.499259
1280	2048	-53.674954
1280	2048	-53.850650
1280	2048	-54.026345
1280	2048	-54.202040
1215	2048	-54.377736
1215	2048	-54.553431
1215	2048	-54.729127
1200	2048	-54.904822
1200	2048	-55.080517
1200	2048	-55.256213
1200	2048	-55.431908
1200	2048	-55.607604
1200	2048	-55.783299
1200	2048	-55.958994
1200	2048	-56.134690
1200	2048	-56.310385
1152	2048	-56.486080
1152	2048	-56.661776
1152	2048	-56.837471
1152	2048	-57.013167
1152	2048	-57.188862
1125	2048	-57.364557
1125	2048	-57.540253
1125	2048	-57.715948
1125	2048	-57.891644
1125	2048	-58.067339
1125	2048	-58.243034
1125	2048	-58.418730
1125	2048	-58.594425
1125	2048	-58.770121
1080	2048	-58.945816
1080	2048	-59.121511
1080	2048	-59.297207
1080	2048	-59.472902
1080	2048	-59.648597
1080	2048	-59.824293
1080	2048	-59.999988
1080	2048	-60.175684
1080	2048	-60.351379
1080	2048	-60.527074
1024	2048	-60.702770
1024	2048	-60.878465
1024	2048	-61.054160
1024	2048	-61.229856
1000	2048	-61.405551
1000	2048	-61.581247
1000	2048	-61.756942
1000	2048	-61.932637
1000	2048	-62.108333
972	2048	-62.284028
972	2048	-62.459723
960	2048	-62.635419
960	2048	-62.811114
960	2048	-62.986809
960	2048	-63.162505
960	2048	-63.338200
960	2048	-63.513896
960	2048	-63.689591
960	2048	-63.865286
960	2048	-64.040982
960	2048	-64.216677
960	2048	-64.392372
900	2048	-64.568068
900	2048	-64.743763
900	2048	-64.919458
900	2048	-65.095154
900	2048	-65.270849
900	2048	-65.446544
864	2048	-65.622240
864	2048	-65.797935
864	2048	-65.973630
864	2048	-66.149326
864	2048	-66.325021
864	2048	-66.500716
864	2048	-66.676412
864	2048	-66.852107
864	2048	-67.027802
864	2048	-67.203498
810	2048	-67.379193
800	2048	-67.554888
800	2048	-67.730584
800	2048	-67.906279
800	2048	-68.081974
800	2048	-68.257670
800	2048	-68.433365
768	2048	-68.609060
768	2048	-68.784755
768	2048	-68.960451
750	2048	-69.136146
750	2048	-69.311841
750	2048	-69.487537
729	2048	-69.663232
729	2048	-69.838927
720	2048	-70.014623
720	2048	-70.190318
720	2048	-70.366013
720	2048	-70.541708
720	2048	-70.717404
720	2048	-70.893099
720	2048	-71.068794
675	2048	-71.244489
675	2048	-71.420185
675	2048	-71.595880
675	2048	-71.771575
675	2048	-71.947270
648	2048	-72.122966
640	2048	-72.298661
640	2048	-72.474356
640	2048	-72.650051
640	2048	-72.825747
640	2048	-73.001442
640	2048	-73.177137
640	2048	-73.352832
600	2048	-73.528527
600	2048	-73.704223
600	2048	-73.879918
576	2048	-74.055613
576	2048	-74.231308
576	2048	-74.407003
576	2048	-74.582699
576	2048	-74.758394
576	2048	-74.934089
540	2048	-75.109784
540	2048	-75.285479
540	2048	-75.461174
540	2048	-75.636869
540	2048	-75.812565
512	2048	-75.988260
512	2048	-76.163955
500	2048	-76.339650
500	2048	-76.515345
486	2048	-76.691040
480	2048	-76.866735
480	2048	-77.042430
480	2048	-77.218125
480	2048	-77.393820
480	2048	-77.569515
450	2048	-77.745210
450	2048	-77.920905
450	2048	-78.096600
432	2048	-78.272295
432	2048	-78.447990
432	2048	-78.623685
432	2048	-78.799380
400	2048	-78.975075
400	2048	-79.150770
400	2048	-79.326465
384	2048	-79.502159
384	2048	-79.677854
375	2048	-79.853549
375	2048	-80.029244
360	2048	-80.204939
360	2048	-80.380633
360	2048	-80.556328
360	2048	-80.732023
360	2048	-80.907717
360	2048	-81.083412
320	2048	-81.259106
320	2048	-81.434801
320	2048	-81.610495
320	2048	-81.786190
300	2048	-81.961884
288	2048	-82.137579
288	2048	-82.313273
288	2048	-82.488967
270	2048	-82.664661
270	2048	-82.840356
256	2048	-83.016050
250	2048	-83.191744
243	2048	-83.367438
240	2048	-83.543132
240	2048	-83.718825
225	2048	-83.894519
225	2048	-84.070212
216	2048	-84.245906
216	2048	-84.421599
200	2048	-84.597292
192	2048	-84.772985
192	2048	-84.948678
180	2048	-85.124371
180	2048	-85.300063
180	2048	-85.475756
160	2048	-85.651448
160	2048	-85.827139
150	2048	-86.002831
144	2048	-86.178522
135	2048	-86.354212
128	2048	-86.529902
125	2048	-86.705592
120	2048	-86.881280
108	2048	-87.056968
100	2048	-87.232655
96	2048	-87.408341
96	2048	-87.584026
90	2048	-87.759709
81	2048	-87.935389
75	2048	-88.111067
72	2048	-88.286741
72	2048	-88.462411
60	2048	-88.638073
60	2048	-88.813726
50	2048	-88.989365
45	2048	-89.164979
40	2048	-89.340551
32	2048	-89.516035
25	2048	-89.691286
18	2048	-89.865509
