#
# Gaussian Grid N640
# Each record specifies the number of grid points per row in the gaussian 
# grid and also the latitude value of the row
# 
#
#reduced points	regular points	latitude
1125	2560	65.435367
1125	2560	65.294797
1125	2560	65.154227
1125	2560	65.013657
1125	2560	64.873087
1125	2560	64.732517
1125	2560	64.591947
1125	2560	64.451377
1152	2560	64.310807
1152	2560	64.170237
1152	2560	64.029667
1152	2560	63.889097
1152	2560	63.748527
1200	2560	63.607957
1200	2560	63.467387
1200	2560	63.326817
1200	2560	63.186247
1200	2560	63.045677
1200	2560	62.905107
1200	2560	62.764537
1200	2560	62.623967
1215	2560	62.483397
1215	2560	62.342826
1215	2560	62.202256
1280	2560	62.061686
1280	2560	61.921116
1280	2560	61.780546
1280	2560	61.639976
1280	2560	61.499406
1280	2560	61.358836
1280	2560	61.218266
1280	2560	61.077696
1280	2560	60.937126
1280	2560	60.796556
1280	2560	60.655986
1280	2560	60.515416
1296	2560	60.374846
1296	2560	60.234276
1350	2560	60.093706
1350	2560	59.953136
1350	2560	59.812566
1350	2560	59.671996
1350	2560	59.531426
1350	2560	59.390856
1350	2560	59.250286
1350	2560	59.109715
1350	2560	58.969145
1350	2560	58.828575
1440	2560	58.688005
1440	2560	58.547435
1440	2560	58.406865
1440	2560	58.266295
1440	2560	58.125725
1440	2560	57.985155
1440	2560	57.844585
1440	2560	57.704015
1440	2560	57.563445
1440	2560	57.422875
1440	2560	57.282305
1440	2560	57.141735
1440	2560	57.001165
1440	2560	56.860595
1440	2560	56.720025
1440	2560	56.579455
1440	2560	56.438884
1458	2560	56.298314
1458	2560	56.157744
1458	2560	56.017174
1458	2560	55.876604
1500	2560	55.736034
1500	2560	55.595464
1500	2560	55.454894
1500	2560	55.314324
1500	2560	55.173754
1500	2560	55.033184
1500	2560	54.892614
1500	2560	54.752044
1536	2560	54.611474
1536	2560	54.470904
1536	2560	54.330334
1536	2560	54.189764
1536	2560	54.049194
1536	2560	53.908623
1536	2560	53.768053
1600	2560	53.627483
1600	2560	53.486913
1600	2560	53.346343
1600	2560	53.205773
1600	2560	53.065203
1600	2560	52.924633
1600	2560	52.784063
1600	2560	52.643493
1600	2560	52.502923
1600	2560	52.362353
1600	2560	52.221783
1600	2560	52.081213
1600	2560	51.940643
1620	2560	51.800073
1620	2560	51.659502
1620	2560	51.518932
1728	2560	51.378362
1728	2560	51.237792
1728	2560	51.097222
1728	2560	50.956652
1728	2560	50.816082
1728	2560	50.675512
1728	2560	50.534942
1728	2560	50.394372
1728	2560	50.253802
1728	2560	50.113232
1728	2560	49.972662
1728	2560	49.832092
1728	2560	49.691522
1728	2560	49.550952
1728	2560	49.410381
1728	2560	49.269811
1728	2560	49.129241
1728	2560	48.988671
1728	2560	48.848101
1728	2560	48.707531
1728	2560	48.566961
1728	2560	48.426391
1728	2560	48.285821
1800	2560	48.145251
1800	2560	48.004681
1800	2560	47.864111
1800	2560	47.723541
1800	2560	47.582971
1800	2560	47.442401
1800	2560	47.301830
1800	2560	47.161260
1800	2560	47.020690
1800	2560	46.880120
1800	2560	46.739550
1800	2560	46.598980
1800	2560	46.458410
1800	2560	46.317840
1800	2560	46.177270
1875	2560	46.036700
1875	2560	45.896130
1875	2560	45.755560
1875	2560	45.614990
1875	2560	45.474420
1875	2560	45.333850
1875	2560	45.193279
1875	2560	45.052709
1875	2560	44.912139
1875	2560	44.771569
1875	2560	44.630999
1875	2560	44.490429
1875	2560	44.349859
1875	2560	44.209289
1875	2560	44.068719
1875	2560	43.928149
1875	2560	43.787579
1920	2560	43.647009
1920	2560	43.506439
1920	2560	43.365869
1920	2560	43.225299
1920	2560	43.084728
1920	2560	42.944158
1920	2560	42.803588
1920	2560	42.663018
1920	2560	42.522448
1920	2560	42.381878
1920	2560	42.241308
1944	2560	42.100738
1944	2560	41.960168
1944	2560	41.819598
1944	2560	41.679028
1944	2560	41.538458
2000	2560	41.397888
2000	2560	41.257318
2000	2560	41.116747
2000	2560	40.976177
2000	2560	40.835607
2000	2560	40.695037
2000	2560	40.554467
2000	2560	40.413897
2000	2560	40.273327
2000	2560	40.132757
2000	2560	39.992187
2000	2560	39.851617
2000	2560	39.711047
2000	2560	39.570477
2025	2560	39.429907
2025	2560	39.289337
2025	2560	39.148766
2025	2560	39.008196
2025	2560	38.867626
2025	2560	38.727056
2048	2560	38.586486
2048	2560	38.445916
2048	2560	38.305346
2048	2560	38.164776
2048	2560	38.024206
2048	2560	37.883636
2048	2560	37.743066
2160	2560	37.602496
2160	2560	37.461926
2160	2560	37.321356
2160	2560	37.180785
2160	2560	37.040215
2160	2560	36.899645
2160	2560	36.759075
2160	2560	36.618505
2160	2560	36.477935
2160	2560	36.337365
2160	2560	36.196795
2160	2560	36.056225
2160	2560	35.915655
2160	2560	35.775085
2160	2560	35.634515
2160	2560	35.493945
2160	2560	35.353374
2160	2560	35.212804
2160	2560	35.072234
2160	2560	34.931664
2160	2560	34.791094
2160	2560	34.650524
2160	2560	34.509954
2160	2560	34.369384
2160	2560	34.228814
2160	2560	34.088244
2160	2560	33.947674
2160	2560	33.807104
2160	2560	33.666534
2160	2560	33.525964
2187	2560	33.385393
2187	2560	33.244823
2187	2560	33.104253
2187	2560	32.963683
2187	2560	32.823113
2187	2560	32.682543
2187	2560	32.541973
2187	2560	32.401403
2250	2560	32.260833
2250	2560	32.120263
2250	2560	31.979693
2250	2560	31.839123
2250	2560	31.698553
2250	2560	31.557982
2250	2560	31.417412
2250	2560	31.276842
2250	2560	31.136272
2250	2560	30.995702
2250	2560	30.855132
2250	2560	30.714562
2250	2560	30.573992
2250	2560	30.433422
2250	2560	30.292852
2250	2560	30.152282
2250	2560	30.011712
2250	2560	29.871142
2250	2560	29.730572
2250	2560	29.590001
2304	2560	29.449431
2304	2560	29.308861
2304	2560	29.168291
2304	2560	29.027721
2304	2560	28.887151
2304	2560	28.746581
2304	2560	28.606011
2304	2560	28.465441
2304	2560	28.324871
2304	2560	28.184301
2304	2560	28.043731
2304	2560	27.903161
2304	2560	27.762590
2304	2560	27.622020
2304	2560	27.481450
2304	2560	27.340880
2304	2560	27.200310
2304	2560	27.059740
2400	2560	26.919170
2400	2560	26.778600
2400	2560	26.638030
2400	2560	26.497460
2400	2560	26.356890
2400	2560	26.216320
2400	2560	26.075750
2400	2560	25.935179
2400	2560	25.794609
2400	2560	25.654039
2400	2560	25.513469
2400	2560	25.372899
2400	2560	25.232329
2400	2560	25.091759
2400	2560	24.951189
2400	2560	24.810619
2400	2560	24.670049
2400	2560	24.529479
2400	2560	24.388909
2400	2560	24.248339
2400	2560	24.107768
2400	2560	23.967198
2400	2560	23.826628
2400	2560	23.686058
2400	2560	23.545488
2400	2560	23.404918
2400	2560	23.264348
2400	2560	23.123778
2400	2560	22.983208
2400	2560	22.842638
2400	2560	22.702068
2400	2560	22.561498
2400	2560	22.420928
2400	2560	22.280357
2400	2560	22.139787
2400	2560	21.999217
2400	2560	21.858647
2430	2560	21.718077
2430	2560	21.577507
2430	2560	21.436937
2430	2560	21.296367
2430	2560	21.155797
2430	2560	21.015227
2430	2560	20.874657
2430	2560	20.734087
2430	2560	20.593517
2430	2560	20.452946
2430	2560	20.312376
2430	2560	20.171806
2430	2560	20.031236
2430	2560	19.890666
2500	2560	19.750096
2500	2560	19.609526
2500	2560	19.468956
2500	2560	19.328386
2500	2560	19.187816
2500	2560	19.047246
2500	2560	18.906676
2500	2560	18.766106
2500	2560	18.625535
2500	2560	18.484965
2500	2560	18.344395
2500	2560	18.203825
2500	2560	18.063255
2500	2560	17.922685
2500	2560	17.782115
2500	2560	17.641545
2500	2560	17.500975
2500	2560	17.360405
2500	2560	17.219835
2500	2560	17.079265
2500	2560	16.938694
2500	2560	16.798124
2500	2560	16.657554
2500	2560	16.516984
2500	2560	16.376414
2500	2560	16.235844
2500	2560	16.095274
2500	2560	15.954704
2500	2560	15.814134
2500	2560	15.673564
2500	2560	15.532994
2500	2560	15.392424
2500	2560	15.251854
2500	2560	15.111283
2500	2560	14.970713
2500	2560	14.830143
2500	2560	14.689573
2500	2560	14.549003
2500	2560	14.408433
2500	2560	14.267863
2500	2560	14.127293
2560	2560	13.986723
2560	2560	13.846153
2560	2560	13.705583
2560	2560	13.565013
2560	2560	13.424443
2560	2560	13.283872
2560	2560	13.143302
2560	2560	13.002732
2560	2560	12.862162
2560	2560	12.721592
2560	2560	12.581022
2560	2560	12.440452
2560	2560	12.299882
2560	2560	12.159312
2560	2560	12.018742
2560	2560	11.878172
2560	2560	11.737602
2560	2560	11.597032
2560	2560	11.456461
2560	2560	11.315891
2560	2560	11.175321
2560	2560	11.034751
2560	2560	10.894181
2560	2560	10.753611
2560	2560	10.613041
2560	2560	10.472471
2560	2560	10.331901
2560	2560	10.191331
2560	2560	10.050761
2560	2560	9.910191
2560	2560	9.769620
2560	2560	9.629050
2560	2560	9.488480
2560	2560	9.347910
2560	2560	9.207340
2560	2560	9.066770
2560	2560	8.926200
2560	2560	8.785630
2560	2560	8.645060
2560	2560	8.504490
2560	2560	8.363920
2560	2560	8.223350
2560	2560	8.082780
2560	2560	7.942209
2560	2560	7.801639
2560	2560	7.661069
2560	2560	7.520499
2560	2560	7.379929
2560	2560	7.239359
2560	2560	7.098789
2560	2560	6.958219
2560	2560	6.817649
2560	2560	6.677079
2560	2560	6.536509
2560	2560	6.395939
2560	2560	6.255369
2560	2560	6.114798
2560	2560	5.974228
2560	2560	5.833658
2560	2560	5.693088
2560	2560	5.552518
2560	2560	5.411948
2560	2560	5.271378
2560	2560	5.130808
2560	2560	4.990238
2560	2560	4.849668
2560	2560	4.709098
2560	2560	4.568528
2560	2560	4.427957
2560	2560	4.287387
2560	2560	4.146817
2560	2560	4.006247
2560	2560	3.865677
2560	2560	3.725107
2560	2560	3.584537
2560	2560	3.443967
2560	2560	3.303397
2560	2560	3.162827
2560	2560	3.022257
2560	2560	2.881687
2560	2560	2.741117
2560	2560	2.600546
2560	2560	2.459976
2560	2560	2.319406
2560	2560	2.178836
2560	2560	2.038266
2560	2560	1.897696
2560	2560	1.757126
2560	2560	1.616556
2560	2560	1.475986
2560	2560	1.335416
2560	2560	1.194846
2560	2560	1.054276
2560	2560	0.913706
2560	2560	0.773135
2560	2560	0.632565
2560	2560	0.491995
2560	2560	0.351425
2560	2560	0.210855
2560	2560	0.070285
2560	2560	-0.070285
2560	2560	-0.210855
2560	2560	-0.351425
2560	2560	-0.491995
2560	2560	-0.632565
2560	2560	-0.773135
2560	2560	-0.913706
2560	2560	-1.054276
2560	2560	-1.194846
2560	2560	-1.335416
2560	2560	-1.475986
2560	2560	-1.616556
2560	2560	-1.757126
2560	2560	-1.897696
2560	2560	-2.038266
2560	2560	-2.178836
2560	2560	-2.319406
2560	2560	-2.459976
2560	2560	-2.600546
2560	2560	-2.741117
2560	2560	-2.881687
2560	2560	-3.022257
2560	2560	-3.162827
2560	2560	-3.303397
2560	2560	-3.443967
2560	2560	-3.584537
2560	2560	-3.725107
2560	2560	-3.865677
2560	2560	-4.006247
2560	2560	-4.146817
2560	2560	-4.287387
2560	2560	-4.427957
2560	2560	-4.568528
2560	2560	-4.709098
2560	2560	-4.849668
2560	2560	-4.990238
2560	2560	-5.130808
2560	2560	-5.271378
2560	2560	-5.411948
2560	2560	-5.552518
2560	2560	-5.693088
2560	2560	-5.833658
2560	2560	-5.974228
2560	2560	-6.114798
2560	2560	-6.255369
2560	2560	-6.395939
2560	2560	-6.536509
2560	2560	-6.677079
2560	2560	-6.817649
2560	2560	-6.958219
2560	2560	-7.098789
2560	2560	-7.239359
2560	2560	-7.379929
2560	2560	-7.520499
2560	2560	-7.661069
2560	2560	-7.801639
2560	2560	-7.942209
2560	2560	-8.082780
2560	2560	-8.223350
2560	2560	-8.363920
2560	2560	-8.504490
2560	2560	-8.645060
2560	2560	-8.785630
2560	2560	-8.926200
2560	2560	-9.066770
2560	2560	-9.207340
2560	2560	-9.347910
2560	2560	-9.488480
2560	2560	-9.629050
2560	2560	-9.769620
2560	2560	-9.910191
2560	2560	-10.050761
2560	2560	-10.191331
2560	2560	-10.331901
2560	2560	-10.472471
2560	2560	-10.613041
2560	2560	-10.753611
2560	2560	-10.894181
2560	2560	-11.034751
2560	2560	-11.175321
2560	2560	-11.315891
2560	2560	-11.456461
2560	2560	-11.597032
2560	2560	-11.737602
2560	2560	-11.878172
2560	2560	-12.018742
2560	2560	-12.159312
2560	2560	-12.299882
2560	2560	-12.440452
2560	2560	-12.581022
2560	2560	-12.721592
2560	2560	-12.862162
2560	2560	-13.002732
2560	2560	-13.143302
2560	2560	-13.283872
2560	2560	-13.424443
2560	2560	-13.565013
2560	2560	-13.705583
2560	2560	-13.846153
2560	2560	-13.986723
2500	2560	-14.127293
2500	2560	-14.267863
2500	2560	-14.408433
2500	2560	-14.549003
2500	2560	-14.689573
2500	2560	-14.830143
2500	2560	-14.970713
2500	2560	-15.111283
2500	2560	-15.251854
2500	2560	-15.392424
2500	2560	-15.532994
2500	2560	-15.673564
2500	2560	-15.814134
2500	2560	-15.954704
2500	2560	-16.095274
2500	2560	-16.235844
2500	2560	-16.376414
2500	2560	-16.516984
2500	2560	-16.657554
2500	2560	-16.798124
2500	2560	-16.938694
2500	2560	-17.079265
2500	2560	-17.219835
2500	2560	-17.360405
2500	2560	-17.500975
2500	2560	-17.641545
2500	2560	-17.782115
2500	2560	-17.922685
2500	2560	-18.063255
2500	2560	-18.203825
2500	2560	-18.344395
2500	2560	-18.484965
2500	2560	-18.625535
2500	2560	-18.766106
2500	2560	-18.906676
2500	2560	-19.047246
2500	2560	-19.187816
2500	2560	-19.328386
2500	2560	-19.468956
2500	2560	-19.609526
2500	2560	-19.750096
2430	2560	-19.890666
2430	2560	-20.031236
2430	2560	-20.171806
2430	2560	-20.312376
2430	2560	-20.452946
2430	2560	-20.593517
2430	2560	-20.734087
2430	2560	-20.874657
2430	2560	-21.015227
2430	2560	-21.155797
2430	2560	-21.296367
2430	2560	-21.436937
2430	2560	-21.577507
2430	2560	-21.718077
2400	2560	-21.858647
2400	2560	-21.999217
2400	2560	-22.139787
2400	2560	-22.280357
2400	2560	-22.420928
2400	2560	-22.561498
2400	2560	-22.702068
2400	2560	-22.842638
2400	2560	-22.983208
2400	2560	-23.123778
2400	2560	-23.264348
2400	2560	-23.404918
2400	2560	-23.545488
2400	2560	-23.686058
2400	2560	-23.826628
2400	2560	-23.967198
2400	2560	-24.107768
2400	2560	-24.248339
2400	2560	-24.388909
2400	2560	-24.529479
2400	2560	-24.670049
2400	2560	-24.810619
2400	2560	-24.951189
2400	2560	-25.091759
2400	2560	-25.232329
2400	2560	-25.372899
2400	2560	-25.513469
2400	2560	-25.654039
2400	2560	-25.794609
2400	2560	-25.935179
2400	2560	-26.075750
2400	2560	-26.216320
2400	2560	-26.356890
2400	2560	-26.497460
2400	2560	-26.638030
2400	2560	-26.778600
2400	2560	-26.919170
2304	2560	-27.059740
2304	2560	-27.200310
2304	2560	-27.340880
2304	2560	-27.481450
2304	2560	-27.622020
2304	2560	-27.762590
2304	2560	-27.903161
2304	2560	-28.043731
2304	2560	-28.184301
2304	2560	-28.324871
2304	2560	-28.465441
2304	2560	-28.606011
2304	2560	-28.746581
2304	2560	-28.887151
2304	2560	-29.027721
2304	2560	-29.168291
2304	2560	-29.308861
2304	2560	-29.449431
2250	2560	-29.590001
2250	2560	-29.730572
2250	2560	-29.871142
2250	2560	-30.011712
2250	2560	-30.152282
2250	2560	-30.292852
2250	2560	-30.433422
2250	2560	-30.573992
2250	2560	-30.714562
2250	2560	-30.855132
2250	2560	-30.995702
2250	2560	-31.136272
2250	2560	-31.276842
2250	2560	-31.417412
2250	2560	-31.557982
2250	2560	-31.698553
2250	2560	-31.839123
2250	2560	-31.979693
2250	2560	-32.120263
2250	2560	-32.260833
2187	2560	-32.401403
2187	2560	-32.541973
2187	2560	-32.682543
2187	2560	-32.823113
2187	2560	-32.963683
2187	2560	-33.104253
2187	2560	-33.244823
2187	2560	-33.385393
2160	2560	-33.525964
2160	2560	-33.666534
2160	2560	-33.807104
2160	2560	-33.947674
2160	2560	-34.088244
2160	2560	-34.228814
2160	2560	-34.369384
2160	2560	-34.509954
2160	2560	-34.650524
2160	2560	-34.791094
2160	2560	-34.931664
2160	2560	-35.072234
2160	2560	-35.212804
2160	2560	-35.353374
2160	2560	-35.493945
2160	2560	-35.634515
2160	2560	-35.775085
2160	2560	-35.915655
2160	2560	-36.056225
2160	2560	-36.196795
2160	2560	-36.337365
2160	2560	-36.477935
2160	2560	-36.618505
2160	2560	-36.759075
2160	2560	-36.899645
2160	2560	-37.040215
2160	2560	-37.180785
2160	2560	-37.321356
2160	2560	-37.461926
2160	2560	-37.602496
2048	2560	-37.743066
2048	2560	-37.883636
2048	2560	-38.024206
2048	2560	-38.164776
2048	2560	-38.305346
2048	2560	-38.445916
2048	2560	-38.586486
2025	2560	-38.727056
2025	2560	-38.867626
2025	2560	-39.008196
2025	2560	-39.148766
2025	2560	-39.289337
2025	2560	-39.429907
2000	2560	-39.570477
2000	2560	-39.711047
2000	2560	-39.851617
2000	2560	-39.992187
2000	2560	-40.132757
2000	2560	-40.273327
2000	2560	-40.413897
2000	2560	-40.554467
2000	2560	-40.695037
2000	2560	-40.835607
2000	2560	-40.976177
2000	2560	-41.116747
2000	2560	-41.257318
2000	2560	-41.397888
1944	2560	-41.538458
1944	2560	-41.679028
1944	2560	-41.819598
1944	2560	-41.960168
1944	2560	-42.100738
1920	2560	-42.241308
1920	2560	-42.381878
1920	2560	-42.522448
1920	2560	-42.663018
1920	2560	-42.803588
1920	2560	-42.944158
1920	2560	-43.084728
1920	2560	-43.225299
1920	2560	-43.365869
1920	2560	-43.506439
1920	2560	-43.647009
1875	2560	-43.787579
1875	2560	-43.928149
1875	2560	-44.068719
1875	2560	-44.209289
1875	2560	-44.349859
1875	2560	-44.490429
1875	2560	-44.630999
1875	2560	-44.771569
1875	2560	-44.912139
1875	2560	-45.052709
1875	2560	-45.193279
1875	2560	-45.333850
1875	2560	-45.474420
1875	2560	-45.614990
1875	2560	-45.755560
1875	2560	-45.896130
1875	2560	-46.036700
1800	2560	-46.177270
1800	2560	-46.317840
1800	2560	-46.458410
1800	2560	-46.598980
1800	2560	-46.739550
1800	2560	-46.880120
1800	2560	-47.020690
1800	2560	-47.161260
1800	2560	-47.301830
1800	2560	-47.442401
1800	2560	-47.582971
1800	2560	-47.723541
1800	2560	-47.864111
1800	2560	-48.004681
1800	2560	-48.145251
1728	2560	-48.285821
1728	2560	-48.426391
1728	2560	-48.566961
1728	2560	-48.707531
1728	2560	-48.848101
1728	2560	-48.988671
1728	2560	-49.129241
1728	2560	-49.269811
1728	2560	-49.410381
1728	2560	-49.550952
1728	2560	-49.691522
1728	2560	-49.832092
1728	2560	-49.972662
1728	2560	-50.113232
1728	2560	-50.253802
1728	2560	-50.394372
1728	2560	-50.534942
1728	2560	-50.675512
1728	2560	-50.816082
1728	2560	-50.956652
1728	2560	-51.097222
1728	2560	-51.237792
1728	2560	-51.378362
1620	2560	-51.518932
1620	2560	-51.659502
1620	2560	-51.800073
1600	2560	-51.940643
1600	2560	-52.081213
1600	2560	-52.221783
1600	2560	-52.362353
1600	2560	-52.502923
1600	2560	-52.643493
1600	2560	-52.784063
1600	2560	-52.924633
1600	2560	-53.065203
1600	2560	-53.205773
1600	2560	-53.346343
1600	2560	-53.486913
1600	2560	-53.627483
1536	2560	-53.768053
1536	2560	-53.908623
1536	2560	-54.049194
1536	2560	-54.189764
1536	2560	-54.330334
1536	2560	-54.470904
1536	2560	-54.611474
1500	2560	-54.752044
1500	2560	-54.892614
1500	2560	-55.033184
1500	2560	-55.173754
1500	2560	-55.314324
1500	2560	-55.454894
1500	2560	-55.595464
1500	2560	-55.736034
1458	2560	-55.876604
1458	2560	-56.017174
1458	2560	-56.157744
1458	2560	-56.298314
1440	2560	-56.438884
1440	2560	-56.579455
1440	2560	-56.720025
1440	2560	-56.860595
1440	2560	-57.001165
1440	2560	-57.141735
1440	2560	-57.282305
1440	2560	-57.422875
1440	2560	-57.563445
1440	2560	-57.704015
1440	2560	-57.844585
1440	2560	-57.985155
1440	2560	-58.125725
1440	2560	-58.266295
1440	2560	-58.406865
1440	2560	-58.547435
1440	2560	-58.688005
1350	2560	-58.828575
1350	2560	-58.969145
1350	2560	-59.109715
1350	2560	-59.250286
1350	2560	-59.390856
1350	2560	-59.531426
1350	2560	-59.671996
1350	2560	-59.812566
1350	2560	-59.953136
1350	2560	-60.093706
1296	2560	-60.234276
1296	2560	-60.374846
1280	2560	-60.515416
1280	2560	-60.655986
1280	2560	-60.796556
1280	2560	-60.937126
1280	2560	-61.077696
1280	2560	-61.218266
1280	2560	-61.358836
1280	2560	-61.499406
1280	2560	-61.639976
1280	2560	-61.780546
1280	2560	-61.921116
1280	2560	-62.061686
1215	2560	-62.202256
1215	2560	-62.342826
1215	2560	-62.483397
1200	2560	-62.623967
1200	2560	-62.764537
1200	2560	-62.905107
1200	2560	-63.045677
1200	2560	-63.186247
1200	2560	-63.326817
1200	2560	-63.467387
1200	2560	-63.607957
1152	2560	-63.748527
1152	2560	-63.889097
1152	2560	-64.029667
1152	2560	-64.170237
1152	2560	-64.310807
1125	2560	-64.451377
1125	2560	-64.591947
1125	2560	-64.732517
1125	2560	-64.873087
1125	2560	-65.013657
1125	2560	-65.154227
1125	2560	-65.294797
1125	2560	-65.435367
1080	2560	-65.575937
1080	2560	-65.716507
1080	2560	-65.857077
1080	2560	-65.997647
1080	2560	-66.138217
1080	2560	-66.278787
1080	2560	-66.419357
1080	2560	-66.559927
1080	2560	-66.700497
1024	2560	-66.841067
1024	2560	-66.981638
1024	2560	-67.122208
1024	2560	-67.262778
1000	2560	-67.403348
1000	2560	-67.543918
1000	2560	-67.684488
1000	2560	-67.825058
1000	2560	-67.965628
972	2560	-68.106198
972	2560	-68.246768
960	2560	-68.387338
960	2560	-68.527908
960	2560	-68.668478
960	2560	-68.809048
960	2560	-68.949618
960	2560	-69.090188
960	2560	-69.230758
960	2560	-69.371328
960	2560	-69.511898
960	2560	-69.652468
960	2560	-69.793038
900	2560	-69.933608
900	2560	-70.074178
900	2560	-70.214748
900	2560	-70.355318
900	2560	-70.495888
900	2560	-70.636458
864	2560	-70.777028
864	2560	-70.917598
864	2560	-71.058168
864	2560	-71.198738
864	2560	-71.339308
864	2560	-71.479878
864	2560	-71.620448
864	2560	-71.761018
810	2560	-71.901588
810	2560	-72.042158
800	2560	-72.182728
800	2560	-72.323298
800	2560	-72.463867
800	2560	-72.604437
800	2560	-72.745007
768	2560	-72.885577
768	2560	-73.026147
768	2560	-73.166717
750	2560	-73.307287
750	2560	-73.447857
750	2560	-73.588427
750	2560	-73.728997
729	2560	-73.869567
720	2560	-74.010137
720	2560	-74.150707
720	2560	-74.291277
720	2560	-74.431847
720	2560	-74.572417
720	2560	-74.712987
720	2560	-74.853557
720	2560	-74.994127
675	2560	-75.134697
675	2560	-75.275266
675	2560	-75.415836
675	2560	-75.556406
648	2560	-75.696976
640	2560	-75.837546
640	2560	-75.978116
640	2560	-76.118686
640	2560	-76.259256
640	2560	-76.399826
640	2560	-76.540396
640	2560	-76.680966
600	2560	-76.821535
600	2560	-76.962105
600	2560	-77.102675
600	2560	-77.243245
576	2560	-77.383815
576	2560	-77.524385
576	2560	-77.664955
576	2560	-77.805524
576	2560	-77.946094
540	2560	-78.086664
540	2560	-78.227234
540	2560	-78.367804
540	2560	-78.508374
540	2560	-78.648943
512	2560	-78.789513
512	2560	-78.930083
500	2560	-79.070653
500	2560	-79.211223
486	2560	-79.351792
480	2560	-79.492362
480	2560	-79.632932
480	2560	-79.773502
480	2560	-79.914072
480	2560	-80.054641
450	2560	-80.195211
450	2560	-80.335781
450	2560	-80.476350
432	2560	-80.616920
432	2560	-80.757490
432	2560	-80.898059
432	2560	-81.038629
400	2560	-81.179199
400	2560	-81.319768
400	2560	-81.460338
384	2560	-81.600908
384	2560	-81.741477
375	2560	-81.882047
375	2560	-82.022616
360	2560	-82.163186
360	2560	-82.303755
360	2560	-82.444325
360	2560	-82.584894
360	2560	-82.725464
360	2560	-82.866033
