#
# Gaussian Grid N256
# Each record specifies the number of grid points per row in the gaussian 
# grid and also the latitude value of the row
# 
#
#reduced points	regular points	latitude
640	1024	53.560939
640	1024	53.209720
640	1024	52.858501
648	1024	52.507282
675	1024	52.156062
675	1024	51.804843
675	1024	51.453624
675	1024	51.102405
675	1024	50.751186
675	1024	50.399967
720	1024	50.048748
720	1024	49.697529
720	1024	49.346310
720	1024	48.995091
720	1024	48.643871
720	1024	48.292652
720	1024	47.941433
720	1024	47.590214
720	1024	47.238995
729	1024	46.887776
729	1024	46.536557
750	1024	46.185337
750	1024	45.834118
750	1024	45.482899
750	1024	45.131680
750	1024	44.780461
768	1024	44.429242
768	1024	44.078022
768	1024	43.726803
768	1024	43.375584
800	1024	43.024365
800	1024	42.673146
800	1024	42.321926
800	1024	41.970707
800	1024	41.619488
800	1024	41.268269
800	1024	40.917050
800	1024	40.565830
810	1024	40.214611
810	1024	39.863392
864	1024	39.512173
864	1024	39.160953
864	1024	38.809734
864	1024	38.458515
864	1024	38.107296
864	1024	37.756076
864	1024	37.404857
864	1024	37.053638
864	1024	36.702419
864	1024	36.351199
864	1024	35.999980
864	1024	35.648761
864	1024	35.297542
864	1024	34.946322
900	1024	34.595103
900	1024	34.243884
900	1024	33.892665
900	1024	33.541445
900	1024	33.190226
900	1024	32.839007
900	1024	32.487788
900	1024	32.136568
900	1024	31.785349
900	1024	31.434130
900	1024	31.082910
960	1024	30.731691
960	1024	30.380472
960	1024	30.029253
960	1024	29.678033
960	1024	29.326814
960	1024	28.975595
960	1024	28.624375
960	1024	28.273156
960	1024	27.921937
960	1024	27.570717
960	1024	27.219498
960	1024	26.868279
960	1024	26.517060
960	1024	26.165840
960	1024	25.814621
960	1024	25.463402
960	1024	25.112182
960	1024	24.760963
960	1024	24.409744
960	1024	24.058524
960	1024	23.707305
960	1024	23.356086
972	1024	23.004866
972	1024	22.653647
972	1024	22.302428
972	1024	21.951209
972	1024	21.599989
1000	1024	21.248770
1000	1024	20.897551
1000	1024	20.546331
1000	1024	20.195112
1000	1024	19.843893
1000	1024	19.492673
1000	1024	19.141454
1000	1024	18.790235
1000	1024	18.439015
1000	1024	18.087796
1000	1024	17.736577
1000	1024	17.385357
1000	1024	17.034138
1000	1024	16.682919
1000	1024	16.331699
1000	1024	15.980480
1024	1024	15.629261
1024	1024	15.278041
1024	1024	14.926822
1024	1024	14.575603
1024	1024	14.224383
1024	1024	13.873164
1024	1024	13.521945
1024	1024	13.170725
1024	1024	12.819506
1024	1024	12.468287
1024	1024	12.117067
1024	1024	11.765848
1024	1024	11.414629
1024	1024	11.063409
1024	1024	10.712190
1024	1024	10.360971
1024	1024	10.009751
1024	1024	9.658532
1024	1024	9.307313
1024	1024	8.956093
1024	1024	8.604874
1024	1024	8.253655
1024	1024	7.902435
1024	1024	7.551216
1024	1024	7.199997
1024	1024	6.848777
1024	1024	6.497558
1024	1024	6.146339
1024	1024	5.795119
1024	1024	5.443900
1024	1024	5.092680
1024	1024	4.741461
1024	1024	4.390242
1024	1024	4.039022
1024	1024	3.687803
1024	1024	3.336584
1024	1024	2.985364
1024	1024	2.634145
1024	1024	2.282926
1024	1024	1.931706
1024	1024	1.580487
1024	1024	1.229268
1024	1024	0.878048
1024	1024	0.526829
1024	1024	0.175610
1024	1024	-0.175610
1024	1024	-0.526829
1024	1024	-0.878048
1024	1024	-1.229268
1024	1024	-1.580487
1024	1024	-1.931706
1024	1024	-2.282926
1024	1024	-2.634145
1024	1024	-2.985364
1024	1024	-3.336584
1024	1024	-3.687803
1024	1024	-4.039022
1024	1024	-4.390242
1024	1024	-4.741461
1024	1024	-5.092680
1024	1024	-5.443900
1024	1024	-5.795119
1024	1024	-6.146339
1024	1024	-6.497558
1024	1024	-6.848777
1024	1024	-7.199997
1024	1024	-7.551216
1024	1024	-7.902435
1024	1024	-8.253655
1024	1024	-8.604874
1024	1024	-8.956093
1024	1024	-9.307313
1024	1024	-9.658532
1024	1024	-10.009751
1024	1024	-10.360971
1024	1024	-10.712190
1024	1024	-11.063409
1024	1024	-11.414629
1024	1024	-11.765848
1024	1024	-12.117067
1024	1024	-12.468287
1024	1024	-12.819506
1024	1024	-13.170725
1024	1024	-13.521945
1024	1024	-13.873164
1024	1024	-14.224383
1024	1024	-14.575603
1024	1024	-14.926822
1024	1024	-15.278041
1024	1024	-15.629261
1000	1024	-15.980480
1000	1024	-16.331699
1000	1024	-16.682919
1000	1024	-17.034138
1000	1024	-17.385357
1000	1024	-17.736577
1000	1024	-18.087796
1000	1024	-18.439015
1000	1024	-18.790235
1000	1024	-19.141454
1000	1024	-19.492673
1000	1024	-19.843893
1000	1024	-20.195112
1000	1024	-20.546331
1000	1024	-20.897551
1000	1024	-21.248770
972	1024	-21.599989
972	1024	-21.951209
972	1024	-22.302428
972	1024	-22.653647
972	1024	-23.004866
960	1024	-23.356086
960	1024	-23.707305
960	1024	-24.058524
960	1024	-24.409744
960	1024	-24.760963
960	1024	-25.112182
960	1024	-25.463402
960	1024	-25.814621
960	1024	-26.165840
960	1024	-26.517060
960	1024	-26.868279
960	1024	-27.219498
960	1024	-27.570717
960	1024	-27.921937
960	1024	-28.273156
960	1024	-28.624375
960	1024	-28.975595
960	1024	-29.326814
960	1024	-29.678033
960	1024	-30.029253
960	1024	-30.380472
960	1024	-30.731691
900	1024	-31.082910
900	1024	-31.434130
900	1024	-31.785349
900	1024	-32.136568
900	1024	-32.487788
900	1024	-32.839007
900	1024	-33.190226
900	1024	-33.541445
900	1024	-33.892665
900	1024	-34.243884
900	1024	-34.595103
864	1024	-34.946322
864	1024	-35.297542
864	1024	-35.648761
864	1024	-35.999980
864	1024	-36.351199
864	1024	-36.702419
864	1024	-37.053638
864	1024	-37.404857
864	1024	-37.756076
864	1024	-38.107296
864	1024	-38.458515
864	1024	-38.809734
864	1024	-39.160953
864	1024	-39.512173
810	1024	-39.863392
810	1024	-40.214611
800	1024	-40.565830
800	1024	-40.917050
800	1024	-41.268269
800	1024	-41.619488
800	1024	-41.970707
800	1024	-42.321926
800	1024	-42.673146
800	1024	-43.024365
768	1024	-43.375584
768	1024	-43.726803
768	1024	-44.078022
768	1024	-44.429242
750	1024	-44.780461
750	1024	-45.131680
750	1024	-45.482899
750	1024	-45.834118
750	1024	-46.185337
729	1024	-46.536557
729	1024	-46.887776
720	1024	-47.238995
720	1024	-47.590214
720	1024	-47.941433
720	1024	-48.292652
720	1024	-48.643871
720	1024	-48.995091
720	1024	-49.346310
720	1024	-49.697529
720	1024	-50.048748
675	1024	-50.399967
675	1024	-50.751186
675	1024	-51.102405
675	1024	-51.453624
675	1024	-51.804843
675	1024	-52.156062
648	1024	-52.507282
640	1024	-52.858501
640	1024	-53.209720
640	1024	-53.560939
640	1024	-53.912158
640	1024	-54.263377
640	1024	-54.614596
640	1024	-54.965815
640	1024	-55.317034
600	1024	-55.668253
600	1024	-56.019472
600	1024	-56.370691
600	1024	-56.721910
600	1024	-57.073129
576	1024	-57.424348
576	1024	-57.775566
576	1024	-58.126785
576	1024	-58.478004
576	1024	-58.829223
576	1024	-59.180442
540	1024	-59.531661
540	1024	-59.882880
540	1024	-60.234099
540	1024	-60.585317
540	1024	-60.936536
512	1024	-61.287755
512	1024	-61.638974
500	1024	-61.990193
500	1024	-62.341411
500	1024	-62.692630
486	1024	-63.043849
480	1024	-63.395068
480	1024	-63.746286
480	1024	-64.097505
480	1024	-64.448723
480	1024	-64.799942
450	1024	-65.151161
450	1024	-65.502379
450	1024	-65.853598
432	1024	-66.204816
432	1024	-66.556035
432	1024	-66.907253
432	1024	-67.258472
432	1024	-67.609690
400	1024	-67.960908
400	1024	-68.312127
400	1024	-68.663345
384	1024	-69.014563
384	1024	-69.365781
375	1024	-69.716999
375	1024	-70.068217
360	1024	-70.419436
360	1024	-70.770654
360	1024	-71.121871
360	1024	-71.473089
360	1024	-71.824307
360	1024	-72.175525
324	1024	-72.526743
320	1024	-72.877960
320	1024	-73.229178
320	1024	-73.580395
300	1024	-73.931613
300	1024	-74.282830
288	1024	-74.634047
288	1024	-74.985264
288	1024	-75.336481
270	1024	-75.687698
270	1024	-76.038915
256	1024	-76.390131
250	1024	-76.741348
243	1024	-77.092564
240	1024	-77.443780
240	1024	-77.794996
225	1024	-78.146212
216	1024	-78.497427
216	1024	-78.848642
216	1024	-79.199857
200	1024	-79.551072
192	1024	-79.902286
192	1024	-80.253500
180	1024	-80.604713
180	1024	-80.955926
180	1024	-81.307139
160	1024	-81.658351
160	1024	-82.009562
150	1024	-82.360772
144	1024	-82.711982
135	1024	-83.063191
125	1024	-83.414398
120	1024	-83.765604
120	1024	-84.116809
108	1024	-84.468011
100	1024	-84.819212
96	1024	-85.170409
90	1024	-85.521603
81	1024	-85.872793
75	1024	-86.223977
72	1024	-86.575154
72	1024	-86.926322
64	1024	-87.277476
60	1024	-87.628611
50	1024	-87.979716
45	1024	-88.330774
40	1024	-88.681746
32	1024	-89.032542
25	1024	-89.382874
18	1024	-89.731149
