#
# Gaussian Grid N400
# Each record specifies the number of grid points per row in the gaussian 
# grid and also the latitude value of the row
# 
#
#reduced points	regular points	latitude
1080	1600	50.705795
1080	1600	50.480936
1080	1600	50.256077
1080	1600	50.031217
1080	1600	49.806358
1080	1600	49.581498
1080	1600	49.356639
1080	1600	49.131780
1080	1600	48.906920
1080	1600	48.682061
1125	1600	48.457202
1125	1600	48.232342
1125	1600	48.007483
1125	1600	47.782624
1125	1600	47.557764
1125	1600	47.332905
1125	1600	47.108045
1125	1600	46.883186
1125	1600	46.658327
1152	1600	46.433467
1152	1600	46.208608
1152	1600	45.983749
1152	1600	45.758889
1152	1600	45.534030
1152	1600	45.309170
1200	1600	45.084311
1200	1600	44.859452
1200	1600	44.634592
1200	1600	44.409733
1200	1600	44.184874
1200	1600	43.960014
1200	1600	43.735155
1200	1600	43.510295
1200	1600	43.285436
1200	1600	43.060577
1200	1600	42.835717
1215	1600	42.610858
1215	1600	42.385999
1215	1600	42.161139
1215	1600	41.936280
1280	1600	41.711420
1280	1600	41.486561
1280	1600	41.261702
1280	1600	41.036842
1280	1600	40.811983
1280	1600	40.587123
1280	1600	40.362264
1280	1600	40.137405
1280	1600	39.912545
1280	1600	39.687686
1280	1600	39.462827
1280	1600	39.237967
1280	1600	39.013108
1280	1600	38.788248
1280	1600	38.563389
1280	1600	38.338530
1296	1600	38.113670
1296	1600	37.888811
1296	1600	37.663951
1296	1600	37.439092
1350	1600	37.214233
1350	1600	36.989373
1350	1600	36.764514
1350	1600	36.539654
1350	1600	36.314795
1350	1600	36.089936
1350	1600	35.865076
1350	1600	35.640217
1350	1600	35.415357
1350	1600	35.190498
1350	1600	34.965639
1350	1600	34.740779
1350	1600	34.515920
1350	1600	34.291060
1350	1600	34.066201
1440	1600	33.841342
1440	1600	33.616482
1440	1600	33.391623
1440	1600	33.166763
1440	1600	32.941904
1440	1600	32.717045
1440	1600	32.492185
1440	1600	32.267326
1440	1600	32.042466
1440	1600	31.817607
1440	1600	31.592748
1440	1600	31.367888
1440	1600	31.143029
1440	1600	30.918169
1440	1600	30.693310
1440	1600	30.468451
1440	1600	30.243591
1440	1600	30.018732
1440	1600	29.793872
1440	1600	29.569013
1440	1600	29.344154
1440	1600	29.119294
1440	1600	28.894435
1440	1600	28.669575
1440	1600	28.444716
1440	1600	28.219857
1440	1600	27.994997
1440	1600	27.770138
1458	1600	27.545278
1458	1600	27.320419
1458	1600	27.095560
1458	1600	26.870700
1458	1600	26.645841
1458	1600	26.420981
1458	1600	26.196122
1500	1600	25.971263
1500	1600	25.746403
1500	1600	25.521544
1500	1600	25.296684
1500	1600	25.071825
1500	1600	24.846965
1500	1600	24.622106
1500	1600	24.397247
1500	1600	24.172387
1500	1600	23.947528
1500	1600	23.722668
1500	1600	23.497809
1500	1600	23.272950
1500	1600	23.048090
1500	1600	22.823231
1500	1600	22.598371
1500	1600	22.373512
1536	1600	22.148653
1536	1600	21.923793
1536	1600	21.698934
1536	1600	21.474074
1536	1600	21.249215
1536	1600	21.024355
1536	1600	20.799496
1536	1600	20.574637
1536	1600	20.349777
1536	1600	20.124918
1536	1600	19.900058
1536	1600	19.675199
1536	1600	19.450340
1536	1600	19.225480
1536	1600	19.000621
1536	1600	18.775761
1600	1600	18.550902
1600	1600	18.326043
1600	1600	18.101183
1600	1600	17.876324
1600	1600	17.651464
1600	1600	17.426605
1600	1600	17.201745
1600	1600	16.976886
1600	1600	16.752027
1600	1600	16.527167
1600	1600	16.302308
1600	1600	16.077448
1600	1600	15.852589
1600	1600	15.627730
1600	1600	15.402870
1600	1600	15.178011
1600	1600	14.953151
1600	1600	14.728292
1600	1600	14.503432
1600	1600	14.278573
1600	1600	14.053714
1600	1600	13.828854
1600	1600	13.603995
1600	1600	13.379135
1600	1600	13.154276
1600	1600	12.929417
1600	1600	12.704557
1600	1600	12.479698
1600	1600	12.254838
1600	1600	12.029979
1600	1600	11.805119
1600	1600	11.580260
1600	1600	11.355401
1600	1600	11.130541
1600	1600	10.905682
1600	1600	10.680822
1600	1600	10.455963
1600	1600	10.231104
1600	1600	10.006244
1600	1600	9.781385
1600	1600	9.556525
1600	1600	9.331666
1600	1600	9.106806
1600	1600	8.881947
1600	1600	8.657088
1600	1600	8.432228
1600	1600	8.207369
1600	1600	7.982509
1600	1600	7.757650
1600	1600	7.532791
1600	1600	7.307931
1600	1600	7.083072
1600	1600	6.858212
1600	1600	6.633353
1600	1600	6.408493
1600	1600	6.183634
1600	1600	5.958775
1600	1600	5.733915
1600	1600	5.509056
1600	1600	5.284196
1600	1600	5.059337
1600	1600	4.834478
1600	1600	4.609618
1600	1600	4.384759
1600	1600	4.159899
1600	1600	3.935040
1600	1600	3.710180
1600	1600	3.485321
1600	1600	3.260462
1600	1600	3.035602
1600	1600	2.810743
1600	1600	2.585883
1600	1600	2.361024
1600	1600	2.136164
1600	1600	1.911305
1600	1600	1.686446
1600	1600	1.461586
1600	1600	1.236727
1600	1600	1.011867
1600	1600	0.787008
1600	1600	0.562149
1600	1600	0.337289
1600	1600	0.112430
1600	1600	-0.112430
1600	1600	-0.337289
1600	1600	-0.562149
1600	1600	-0.787008
1600	1600	-1.011867
1600	1600	-1.236727
1600	1600	-1.461586
1600	1600	-1.686446
1600	1600	-1.911305
1600	1600	-2.136164
1600	1600	-2.361024
1600	1600	-2.585883
1600	1600	-2.810743
1600	1600	-3.035602
1600	1600	-3.260462
1600	1600	-3.485321
1600	1600	-3.710180
1600	1600	-3.935040
1600	1600	-4.159899
1600	1600	-4.384759
1600	1600	-4.609618
1600	1600	-4.834478
1600	1600	-5.059337
1600	1600	-5.284196
1600	1600	-5.509056
1600	1600	-5.733915
1600	1600	-5.958775
1600	1600	-6.183634
1600	1600	-6.408493
1600	1600	-6.633353
1600	1600	-6.858212
1600	1600	-7.083072
1600	1600	-7.307931
1600	1600	-7.532791
1600	1600	-7.757650
1600	1600	-7.982509
1600	1600	-8.207369
1600	1600	-8.432228
1600	1600	-8.657088
1600	1600	-8.881947
1600	1600	-9.106806
1600	1600	-9.331666
1600	1600	-9.556525
1600	1600	-9.781385
1600	1600	-10.006244
1600	1600	-10.231104
1600	1600	-10.455963
1600	1600	-10.680822
1600	1600	-10.905682
1600	1600	-11.130541
1600	1600	-11.355401
1600	1600	-11.580260
1600	1600	-11.805119
1600	1600	-12.029979
1600	1600	-12.254838
1600	1600	-12.479698
1600	1600	-12.704557
1600	1600	-12.929417
1600	1600	-13.154276
1600	1600	-13.379135
1600	1600	-13.603995
1600	1600	-13.828854
1600	1600	-14.053714
1600	1600	-14.278573
1600	1600	-14.503432
1600	1600	-14.728292
1600	1600	-14.953151
1600	1600	-15.178011
1600	1600	-15.402870
1600	1600	-15.627730
1600	1600	-15.852589
1600	1600	-16.077448
1600	1600	-16.302308
1600	1600	-16.527167
1600	1600	-16.752027
1600	1600	-16.976886
1600	1600	-17.201745
1600	1600	-17.426605
1600	1600	-17.651464
1600	1600	-17.876324
1600	1600	-18.101183
1600	1600	-18.326043
1600	1600	-18.550902
1536	1600	-18.775761
1536	1600	-19.000621
1536	1600	-19.225480
1536	1600	-19.450340
1536	1600	-19.675199
1536	1600	-19.900058
1536	1600	-20.124918
1536	1600	-20.349777
1536	1600	-20.574637
1536	1600	-20.799496
1536	1600	-21.024355
1536	1600	-21.249215
1536	1600	-21.474074
1536	1600	-21.698934
1536	1600	-21.923793
1536	1600	-22.148653
1500	1600	-22.373512
1500	1600	-22.598371
1500	1600	-22.823231
1500	1600	-23.048090
1500	1600	-23.272950
1500	1600	-23.497809
1500	1600	-23.722668
1500	1600	-23.947528
1500	1600	-24.172387
1500	1600	-24.397247
1500	1600	-24.622106
1500	1600	-24.846965
1500	1600	-25.071825
1500	1600	-25.296684
1500	1600	-25.521544
1500	1600	-25.746403
1500	1600	-25.971263
1458	1600	-26.196122
1458	1600	-26.420981
1458	1600	-26.645841
1458	1600	-26.870700
1458	1600	-27.095560
1458	1600	-27.320419
1458	1600	-27.545278
1440	1600	-27.770138
1440	1600	-27.994997
1440	1600	-28.219857
1440	1600	-28.444716
1440	1600	-28.669575
1440	1600	-28.894435
1440	1600	-29.119294
1440	1600	-29.344154
1440	1600	-29.569013
1440	1600	-29.793872
1440	1600	-30.018732
1440	1600	-30.243591
1440	1600	-30.468451
1440	1600	-30.693310
1440	1600	-30.918169
1440	1600	-31.143029
1440	1600	-31.367888
1440	1600	-31.592748
1440	1600	-31.817607
1440	1600	-32.042466
1440	1600	-32.267326
1440	1600	-32.492185
1440	1600	-32.717045
1440	1600	-32.941904
1440	1600	-33.166763
1440	1600	-33.391623
1440	1600	-33.616482
1440	1600	-33.841342
1350	1600	-34.066201
1350	1600	-34.291060
1350	1600	-34.515920
1350	1600	-34.740779
1350	1600	-34.965639
1350	1600	-35.190498
1350	1600	-35.415357
1350	1600	-35.640217
1350	1600	-35.865076
1350	1600	-36.089936
1350	1600	-36.314795
1350	1600	-36.539654
1350	1600	-36.764514
1350	1600	-36.989373
1350	1600	-37.214233
1296	1600	-37.439092
1296	1600	-37.663951
1296	1600	-37.888811
1296	1600	-38.113670
1280	1600	-38.338530
1280	1600	-38.563389
1280	1600	-38.788248
1280	1600	-39.013108
1280	1600	-39.237967
1280	1600	-39.462827
1280	1600	-39.687686
1280	1600	-39.912545
1280	1600	-40.137405
1280	1600	-40.362264
1280	1600	-40.587123
1280	1600	-40.811983
1280	1600	-41.036842
1280	1600	-41.261702
1280	1600	-41.486561
1280	1600	-41.711420
1215	1600	-41.936280
1215	1600	-42.161139
1215	1600	-42.385999
1215	1600	-42.610858
1200	1600	-42.835717
1200	1600	-43.060577
1200	1600	-43.285436
1200	1600	-43.510295
1200	1600	-43.735155
1200	1600	-43.960014
1200	1600	-44.184874
1200	1600	-44.409733
1200	1600	-44.634592
1200	1600	-44.859452
1200	1600	-45.084311
1152	1600	-45.309170
1152	1600	-45.534030
1152	1600	-45.758889
1152	1600	-45.983749
1152	1600	-46.208608
1152	1600	-46.433467
1125	1600	-46.658327
1125	1600	-46.883186
1125	1600	-47.108045
1125	1600	-47.332905
1125	1600	-47.557764
1125	1600	-47.782624
1125	1600	-48.007483
1125	1600	-48.232342
1125	1600	-48.457202
1080	1600	-48.682061
1080	1600	-48.906920
1080	1600	-49.131780
1080	1600	-49.356639
1080	1600	-49.581498
1080	1600	-49.806358
1080	1600	-50.031217
1080	1600	-50.256077
1080	1600	-50.480936
1080	1600	-50.705795
1080	1600	-50.930655
1024	1600	-51.155514
1024	1600	-51.380373
1024	1600	-51.605233
1024	1600	-51.830092
1024	1600	-52.054951
1000	1600	-52.279811
1000	1600	-52.504670
1000	1600	-52.729529
1000	1600	-52.954389
1000	1600	-53.179248
1000	1600	-53.404107
972	1600	-53.628967
972	1600	-53.853826
960	1600	-54.078685
960	1600	-54.303545
960	1600	-54.528404
960	1600	-54.753263
960	1600	-54.978123
960	1600	-55.202982
960	1600	-55.427841
960	1600	-55.652701
960	1600	-55.877560
960	1600	-56.102419
960	1600	-56.327279
960	1600	-56.552138
900	1600	-56.776997
900	1600	-57.001857
900	1600	-57.226716
900	1600	-57.451575
900	1600	-57.676435
900	1600	-57.901294
900	1600	-58.126153
864	1600	-58.351012
864	1600	-58.575872
864	1600	-58.800731
864	1600	-59.025590
864	1600	-59.250450
864	1600	-59.475309
864	1600	-59.700168
864	1600	-59.925028
864	1600	-60.149887
864	1600	-60.374746
810	1600	-60.599605
800	1600	-60.824465
800	1600	-61.049324
800	1600	-61.274183
800	1600	-61.499043
800	1600	-61.723902
800	1600	-61.948761
768	1600	-62.173620
768	1600	-62.398480
768	1600	-62.623339
750	1600	-62.848198
750	1600	-63.073057
750	1600	-63.297917
750	1600	-63.522776
729	1600	-63.747635
729	1600	-63.972494
720	1600	-64.197354
720	1600	-64.422213
720	1600	-64.647072
720	1600	-64.871931
720	1600	-65.096790
720	1600	-65.321650
720	1600	-65.546509
675	1600	-65.771368
675	1600	-65.996227
675	1600	-66.221086
675	1600	-66.445946
675	1600	-66.670805
648	1600	-66.895664
640	1600	-67.120523
640	1600	-67.345382
640	1600	-67.570242
640	1600	-67.795101
640	1600	-68.019960
640	1600	-68.244819
640	1600	-68.469678
600	1600	-68.694537
600	1600	-68.919396
600	1600	-69.144255
600	1600	-69.369115
576	1600	-69.593974
576	1600	-69.818833
576	1600	-70.043692
576	1600	-70.268551
576	1600	-70.493410
576	1600	-70.718269
540	1600	-70.943128
540	1600	-71.167987
540	1600	-71.392846
540	1600	-71.617705
540	1600	-71.842564
512	1600	-72.067423
512	1600	-72.292282
500	1600	-72.517141
500	1600	-72.742000
486	1600	-72.966859
480	1600	-73.191718
480	1600	-73.416577
480	1600	-73.641436
480	1600	-73.866295
480	1600	-74.091154
450	1600	-74.316013
450	1600	-74.540872
450	1600	-74.765730
432	1600	-74.990589
432	1600	-75.215448
432	1600	-75.440307
432	1600	-75.665166
405	1600	-75.890024
400	1600	-76.114883
400	1600	-76.339742
400	1600	-76.564600
384	1600	-76.789459
375	1600	-77.014318
375	1600	-77.239176
360	1600	-77.464035
360	1600	-77.688893
360	1600	-77.913752
360	1600	-78.138610
360	1600	-78.363469
360	1600	-78.588327
324	1600	-78.813185
320	1600	-79.038043
320	1600	-79.262902
320	1600	-79.487760
300	1600	-79.712618
300	1600	-79.937476
288	1600	-80.162334
288	1600	-80.387192
288	1600	-80.612050
270	1600	-80.836908
256	1600	-81.061765
250	1600	-81.286623
250	1600	-81.511480
240	1600	-81.736338
240	1600	-81.961195
240	1600	-82.186052
225	1600	-82.410909
216	1600	-82.635766
216	1600	-82.860623
200	1600	-83.085479
200	1600	-83.310336
192	1600	-83.535192
192	1600	-83.760048
180	1600	-83.984903
180	1600	-84.209759
160	1600	-84.434614
160	1600	-84.659468
150	1600	-84.884322
144	1600	-85.109176
144	1600	-85.334029
128	1600	-85.558882
125	1600	-85.783733
120	1600	-86.008584
120	1600	-86.233434
108	1600	-86.458283
100	1600	-86.683130
96	1600	-86.907976
90	1600	-87.132819
81	1600	-87.357659
75	1600	-87.582496
72	1600	-87.807328
72	1600	-88.032155
60	1600	-88.256972
60	1600	-88.481777
50	1600	-88.706564
45	1600	-88.931320
40	1600	-89.156021
32	1600	-89.380610
25	1600	-89.604900
18	1600	-89.827875
